epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,241.746,2.16149,2.75183,2.2946,0.11745,0.29851,0.10225,0.02899,1.86095,3.47048,1.97516,0.0016238,0.0016238,0.0016238
21,253.795,2.10175,2.86418,2.2363,0.21252,0.34328,0.21478,0.05744,1.91297,3.46061,1.99224,0.001604,0.001604,0.001604
22,265.894,2.04337,2.6895,2.18425,0.15207,0.32836,0.1403,0.04643,1.8461,2.81888,1.96024,0.0015842,0.0015842,0.0015842
23,277.978,2.10625,2.75061,2.26363,0.15574,0.31343,0.20382,0.05683,1.80207,3.35191,1.98143,0.0015644,0.0015644,0.0015644
24,290.008,2.00438,2.77625,2.17871,0.13793,0.37313,0.10602,0.03142,1.80498,3.1589,1.96023,0.0015446,0.0015446,0.0015446
25,302.092,2.11425,2.6368,2.23492,0.19915,0.28358,0.1314,0.03612,1.93442,3.21519,2.09066,0.0015248,0.0015248,0.0015248
26,314.135,2.02727,2.58843,2.20703,0.21322,0.38806,0.20955,0.0851,1.85142,2.87625,1.93077,0.001505,0.001505,0.001505
27,326.188,2.00352,2.61846,2.1668,0.2109,0.13433,0.12872,0.03941,1.88875,3.20159,1.96944,0.0014852,0.0014852,0.0014852
28,338.262,2.06393,2.54848,2.15043,0.20783,0.32836,0.15473,0.04281,1.88073,3.76893,2.00233,0.0014654,0.0014654,0.0014654
29,350.311,2.02187,2.52287,2.16748,0.30649,0.25373,0.21376,0.06441,1.84821,3.10316,2.01442,0.0014456,0.0014456,0.0014456
30,362.347,2.04208,2.57216,2.18502,0.2739,0.41791,0.22415,0.07431,1.87769,2.97201,1.97006,0.0014258,0.0014258,0.0014258
31,374.386,2.04444,2.58325,2.16626,0.29377,0.31343,0.19881,0.06239,1.94204,2.91129,2.05751,0.001406,0.001406,0.001406
32,386.424,1.96656,2.47306,2.14391,0.21487,0.46269,0.28439,0.0922,1.79139,3.08415,1.88318,0.0013862,0.0013862,0.0013862
33,398.484,1.96548,2.56985,2.05277,0.21231,0.50746,0.25602,0.08158,1.7902,3.34965,1.91536,0.0013664,0.0013664,0.0013664
34,410.563,1.96845,2.4939,2.0757,0.22011,0.44776,0.21341,0.07044,1.81821,2.7506,1.86446,0.0013466,0.0013466,0.0013466
35,422.591,1.95882,2.46992,2.12411,0.2334,0.31355,0.1854,0.06324,1.78502,2.68206,1.88209,0.0013268,0.0013268,0.0013268
36,434.659,1.93881,2.31073,2.10425,0.30006,0.35832,0.26422,0.08089,1.83338,3.04835,1.96667,0.001307,0.001307,0.001307
37,446.711,1.94003,2.43243,2.04047,0.32318,0.35821,0.23722,0.07288,1.73591,2.86058,1.88985,0.0012872,0.0012872,0.0012872
38,458.752,1.9078,2.39435,2.0456,0.31296,0.36036,0.22578,0.06489,1.81301,2.84663,1.95152,0.0012674,0.0012674,0.0012674
39,470.801,1.92835,2.5597,2.04115,0.30456,0.32836,0.26407,0.09363,1.83065,3.51647,1.97953,0.0012476,0.0012476,0.0012476
40,482.84,1.87993,2.35721,2.04084,0.39538,0.30262,0.26572,0.07878,1.82533,2.56462,1.97316,0.0012278,0.0012278,0.0012278
41,494.869,1.86162,2.27844,2.02256,0.42097,0.29851,0.28346,0.08406,1.89605,3.1864,1.94005,0.001208,0.001208,0.001208
42,506.896,1.89899,2.30033,2.0065,0.30331,0.44836,0.29251,0.08877,1.91941,4.89954,1.94821,0.0011882,0.0011882,0.0011882
43,518.957,1.84774,2.21389,1.98227,0.39136,0.23881,0.28306,0.09228,1.9011,2.52848,1.98955,0.0011684,0.0011684,0.0011684
44,530.975,1.87539,2.28329,1.99576,0.32502,0.37313,0.24613,0.07619,1.8659,2.43835,1.90809,0.0011486,0.0011486,0.0011486
45,543.035,1.92802,2.23657,2.02306,0.3321,0.29851,0.23979,0.0836,1.83822,4.39851,1.89857,0.0011288,0.0011288,0.0011288
46,555.092,1.8829,2.40746,1.98426,0.25297,0.41791,0.27006,0.08689,1.86349,3.23475,1.96555,0.001109,0.001109,0.001109
47,567.15,1.91751,2.29708,2.04069,0.33469,0.37313,0.24485,0.08859,1.79256,2.38033,1.85289,0.0010892,0.0010892,0.0010892
48,579.215,1.86122,2.1852,1.99165,0.32278,0.32836,0.19525,0.06295,1.83983,2.50306,1.95913,0.0010694,0.0010694,0.0010694
49,591.239,1.80016,2.12984,1.94154,0.48231,0.28358,0.28053,0.09839,1.84326,2.75604,1.91879,0.0010496,0.0010496,0.0010496
50,603.304,1.8295,2.18218,1.96131,0.39597,0.34328,0.25767,0.06938,1.96947,2.63595,2.02598,0.0010298,0.0010298,0.0010298
51,615.321,1.84717,2.17908,1.98751,0.26586,0.43284,0.19924,0.0638,1.92416,2.66049,1.99227,0.00101,0.00101,0.00101
52,627.351,1.79172,2.07856,1.95802,0.25233,0.38806,0.20172,0.08013,1.882,4.46783,1.97402,0.0009902,0.0009902,0.0009902
53,639.409,1.80067,2.04574,1.95444,0.40385,0.22388,0.24286,0.07648,1.83006,2.92157,1.91678,0.0009704,0.0009704,0.0009704
54,651.47,1.78529,2.08215,1.93421,0.31099,0.25373,0.21227,0.07412,1.83147,2.68696,1.95828,0.0009506,0.0009506,0.0009506
55,663.489,1.77602,2.0382,1.9002,0.5111,0.28358,0.30945,0.09526,1.83659,2.79662,1.92173,0.0009308,0.0009308,0.0009308
56,675.555,1.7732,1.96791,1.89153,0.46154,0.28358,0.3186,0.10294,1.83424,2.64603,1.90203,0.000911,0.000911,0.000911
57,687.627,1.77747,2.00801,1.93054,0.29644,0.38992,0.28215,0.09728,1.83661,2.54793,1.9472,0.0008912,0.0008912,0.0008912
58,699.707,1.72703,1.99405,1.92786,0.37247,0.32836,0.25561,0.08684,1.79088,2.93428,1.91971,0.0008714,0.0008714,0.0008714
59,711.779,1.79804,2.04391,1.93783,0.45685,0.32836,0.32136,0.10402,1.81049,2.49189,1.96529,0.0008516,0.0008516,0.0008516
60,723.862,1.77854,1.96333,1.91357,0.36745,0.26866,0.25875,0.08615,1.86262,2.58944,1.97192,0.0008318,0.0008318,0.0008318
61,735.896,1.67173,1.85025,1.79925,0.28689,0.37313,0.21817,0.0668,1.8254,2.85375,1.92224,0.000812,0.000812,0.000812
62,747.932,1.75674,1.93973,1.87752,0.45895,0.29851,0.30383,0.11096,1.7566,2.55027,1.92166,0.0007922,0.0007922,0.0007922
63,759.977,1.71529,1.93421,1.86325,0.2896,0.40299,0.28751,0.08953,1.87459,2.52259,2.02173,0.0007724,0.0007724,0.0007724
64,772.061,1.68829,1.90759,1.84659,0.43965,0.25373,0.26799,0.07984,1.88397,2.93125,2.04613,0.0007526,0.0007526,0.0007526
65,784.097,1.68398,1.8406,1.84049,0.40001,0.32836,0.2857,0.10125,1.81764,2.80225,1.9567,0.0007328,0.0007328,0.0007328
66,796.155,1.65697,1.84579,1.83502,0.33972,0.43284,0.35894,0.10143,1.83682,3.37807,1.94538,0.000713,0.000713,0.000713
67,808.186,1.63936,1.82723,1.81853,0.48663,0.23881,0.30403,0.09267,1.79585,2.84183,1.91973,0.0006932,0.0006932,0.0006932
68,820.248,1.65885,1.84242,1.82594,0.45771,0.26866,0.31502,0.09342,1.81368,2.66116,1.91398,0.0006734,0.0006734,0.0006734
69,832.296,1.65628,1.7605,1.79993,0.32208,0.26866,0.23414,0.08073,1.76485,2.71792,1.87847,0.0006536,0.0006536,0.0006536
70,844.345,1.65005,1.80194,1.80652,0.40311,0.34272,0.28697,0.09656,1.78094,2.44382,1.91265,0.0006338,0.0006338,0.0006338
71,856.417,1.57665,1.74771,1.73284,0.3532,0.35821,0.26576,0.09779,1.81705,2.78121,1.92709,0.000614,0.000614,0.000614
72,868.483,1.61283,1.7833,1.77577,0.46318,0.31343,0.33499,0.1078,1.83527,2.58314,1.96767,0.0005942,0.0005942,0.0005942
73,880.528,1.58936,1.72255,1.75894,0.39649,0.38806,0.34236,0.10828,1.81046,2.55414,1.94054,0.0005744,0.0005744,0.0005744
74,892.581,1.55473,1.59316,1.71376,0.50737,0.31343,0.33051,0.10956,1.8576,2.62184,1.9643,0.0005546,0.0005546,0.0005546
75,904.616,1.57691,1.66586,1.73004,0.41441,0.29851,0.27799,0.09401,1.82037,2.97997,1.92137,0.0005348,0.0005348,0.0005348
76,916.722,1.55737,1.60636,1.74153,0.3651,0.35821,0.26796,0.09012,1.90782,2.74058,2.03613,0.000515,0.000515,0.000515
77,928.766,1.57163,1.61957,1.72637,0.46062,0.32836,0.28096,0.10119,1.7584,2.78176,1.86341,0.0004952,0.0004952,0.0004952
78,940.824,1.53736,1.57112,1.72991,0.49752,0.37313,0.36339,0.11872,1.81008,2.62892,1.92162,0.0004754,0.0004754,0.0004754
79,952.91,1.52081,1.54792,1.7168,0.3475,0.37313,0.31238,0.10422,1.71523,2.57729,1.87256,0.0004556,0.0004556,0.0004556
80,964.977,1.54832,1.59968,1.71621,0.484,0.37313,0.34115,0.10391,1.85077,3.22171,1.96861,0.0004358,0.0004358,0.0004358
81,977.064,1.50903,1.49127,1.67975,0.41422,0.37313,0.32216,0.10324,1.85163,2.62013,1.94348,0.000416,0.000416,0.000416
82,989.125,1.48612,1.50373,1.65791,0.58209,0.29851,0.32235,0.10442,1.85191,2.64971,1.94154,0.0003962,0.0003962,0.0003962
83,1001.18,1.53311,1.55354,1.71832,0.52707,0.34328,0.38203,0.12717,1.82977,2.47159,1.94349,0.0003764,0.0003764,0.0003764
84,1013.29,1.49613,1.60108,1.70509,0.36428,0.32836,0.29449,0.09526,1.81428,2.56683,1.96199,0.0003566,0.0003566,0.0003566
85,1025.39,1.48855,1.48812,1.65289,0.55468,0.37313,0.38642,0.13669,1.78972,2.88881,1.94715,0.0003368,0.0003368,0.0003368
86,1037.47,1.4761,1.48937,1.65051,0.61658,0.34328,0.38398,0.11757,1.86777,2.53365,2.0122,0.000317,0.000317,0.000317
87,1049.55,1.49384,1.45329,1.67062,0.41205,0.3766,0.29685,0.09588,1.86481,2.68883,1.95227,0.0002972,0.0002972,0.0002972
88,1061.64,1.43919,1.44702,1.61707,0.40994,0.43284,0.34476,0.10851,1.86677,2.77303,1.97236,0.0002774,0.0002774,0.0002774
89,1073.71,1.41779,1.3768,1.59602,0.47209,0.4672,0.38694,0.13127,1.83524,2.56478,1.99582,0.0002576,0.0002576,0.0002576
90,1085.77,1.46018,1.38691,1.64371,0.55735,0.3759,0.35007,0.11426,1.88257,2.56165,2.00328,0.0002378,0.0002378,0.0002378
91,1098.26,1.41327,1.37332,1.6134,0.45698,0.43284,0.36807,0.1161,1.85454,2.66611,1.95095,0.000218,0.000218,0.000218
92,1110.26,1.40879,1.36322,1.59857,0.48285,0.34328,0.3048,0.10554,1.85922,2.74791,1.95033,0.0001982,0.0001982,0.0001982
93,1122.29,1.37437,1.23482,1.59617,0.3994,0.44776,0.35571,0.11683,1.88921,2.4341,1.99938,0.0001784,0.0001784,0.0001784
94,1134.3,1.29669,1.23009,1.56098,0.34749,0.34328,0.28735,0.09522,1.8314,2.5629,1.93241,0.0001586,0.0001586,0.0001586
95,1146.37,1.39667,1.22968,1.62922,0.43347,0.39974,0.37135,0.12183,1.86838,2.61031,1.95304,0.0001388,0.0001388,0.0001388
96,1158.45,1.30759,1.16707,1.55333,0.40904,0.35821,0.3376,0.10386,1.86269,2.68049,1.95712,0.000119,0.000119,0.000119
97,1170.52,1.29474,1.14129,1.51483,0.42775,0.38806,0.32162,0.11309,1.83331,2.65498,1.94446,9.92e-05,9.92e-05,9.92e-05
98,1182.6,1.24839,1.11023,1.51099,0.43813,0.40739,0.392,0.12257,1.84297,2.75954,1.97137,7.94e-05,7.94e-05,7.94e-05
99,1194.65,1.3207,1.09408,1.59343,0.45613,0.40299,0.37965,0.11913,1.82936,2.74411,1.98043,5.96e-05,5.96e-05,5.96e-05
100,1206.63,1.19103,1.0735,1.43991,0.43862,0.37313,0.37602,0.11808,1.83014,2.75611,1.96735,3.98e-05,3.98e-05,3.98e-05
