epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.3097,2.24332,5.8887,2.33344,0.04018,0.3038,0.04184,0.01133,2.39188,6.79016,2.80225,0.00065942,0.00065942,0.00065942
2,26.5831,2.34027,4.37089,2.41572,0.00136,0.67089,0.00269,0.00064,2.72981,5.77579,3.08927,0.00131296,0.00131296,0.00131296
3,39.8179,2.41282,4.07824,2.4523,5e-05,0.02532,3e-05,0,5.04184,7899.04,105.176,0.0019533,0.0019533,0.0019533
4,53.0858,2.41816,3.77146,2.41595,0.00632,0.55696,0.00776,0.00237,2.33107,6.20853,3.11645,0.0019406,0.0019406,0.0019406
5,66.303,2.40179,3.62677,2.40047,0.0019,0.6962,0.00251,0.00065,2.6828,4.20244,2.63929,0.0019208,0.0019208,0.0019208
6,79.5141,2.35323,3.57202,2.43086,0.00175,0.75949,0.00328,0.00087,2.48874,12.8037,2.53672,0.001901,0.001901,0.001901
7,92.7136,2.31536,3.59127,2.4078,0.00226,0.83544,0.03785,0.01237,2.24887,3.47647,2.2692,0.0018812,0.0018812,0.0018812
8,105.948,2.24885,3.38033,2.34393,0.00738,0.65823,0.03599,0.00907,2.26973,3.26753,2.26387,0.0018614,0.0018614,0.0018614
9,119.162,2.30573,3.26971,2.37681,0.00337,0.77215,0.02731,0.0051,2.35596,3.60334,2.48065,0.0018416,0.0018416,0.0018416
10,132.425,2.29158,3.32981,2.285,0.00212,0.86076,0.03424,0.00826,2.34599,4.40339,2.37128,0.0018218,0.0018218,0.0018218
11,145.669,2.32802,3.16316,2.30343,0.03787,0.5443,0.04719,0.014,2.19577,3.17803,2.25119,0.001802,0.001802,0.001802
12,158.931,2.2102,3.13675,2.2849,0.0302,0.59494,0.05781,0.01703,2.11026,3.09579,2.17552,0.0017822,0.0017822,0.0017822
13,172.116,2.19075,3.31324,2.24831,0.0183,0.74684,0.06585,0.0168,2.26446,2.68257,2.21966,0.0017624,0.0017624,0.0017624
14,185.346,2.28404,3.10864,2.26731,0.0127,0.72152,0.05222,0.01403,2.40546,3.15922,2.28032,0.0017426,0.0017426,0.0017426
15,198.604,2.25521,3.1025,2.26162,0.06865,0.44304,0.07899,0.01973,2.26578,3.00813,2.24838,0.0017228,0.0017228,0.0017228
16,211.824,2.24607,3.10077,2.28696,0.0711,0.29114,0.06985,0.02063,2.24856,2.84137,2.31114,0.001703,0.001703,0.001703
17,225.088,2.21808,3.01839,2.24584,0.03004,0.58228,0.09175,0.01832,2.28823,3.18942,2.25844,0.0016832,0.0016832,0.0016832
18,238.349,2.18299,3.16614,2.19527,0.06616,0.02968,0.07292,0.0208,2.17477,5.62916,2.27885,0.0016634,0.0016634,0.0016634
19,251.569,2.18138,3.00855,2.18664,0.07776,0.53165,0.10642,0.02907,2.18055,2.56147,2.16747,0.0016436,0.0016436,0.0016436
20,264.815,2.19531,2.99778,2.18709,0.14307,0.3038,0.11913,0.03102,2.09315,2.91715,2.16577,0.0016238,0.0016238,0.0016238
21,278.063,2.21056,2.92231,2.21841,0.05634,0.49367,0.10944,0.02891,2.04193,2.68316,2.07288,0.001604,0.001604,0.001604
22,291.265,2.11936,2.87199,2.1621,0.14031,0.20253,0.10136,0.0332,2.1431,2.72539,2.11681,0.0015842,0.0015842,0.0015842
23,304.524,2.0803,2.74479,2.09668,0.0585,0.53165,0.09612,0.02432,2.11318,3.01134,2.17591,0.0015644,0.0015644,0.0015644
24,317.731,2.12789,2.93292,2.14353,0.16883,0.32911,0.11482,0.03747,2.10603,2.70144,2.10466,0.0015446,0.0015446,0.0015446
