epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,569.294,1.91896,2.49079,2.00581,0.18396,0.2875,0.112,0.03199,2.37744,2.64319,2.45422,0.0011684,0.0011684,0.0011684
44,582.513,1.94578,2.60835,2.03867,0.18867,0.275,0.14675,0.04569,2.29474,2.69167,2.4087,0.0011486,0.0011486,0.0011486
45,595.732,1.9601,2.53578,2.06661,0.2664,0.325,0.19899,0.05396,2.28672,2.6557,2.36343,0.0011288,0.0011288,0.0011288
46,608.934,1.97016,2.53165,2.04148,0.18858,0.2875,0.14421,0.0423,2.31483,2.6905,2.31407,0.001109,0.001109,0.001109
47,622.171,1.94877,2.43216,2.02102,0.19891,0.25,0.16144,0.05376,2.23327,2.49782,2.26054,0.0010892,0.0010892,0.0010892
48,635.354,1.90931,2.57684,2.00709,0.18029,0.35,0.15712,0.04865,2.31867,2.60566,2.44918,0.0010694,0.0010694,0.0010694
49,648.632,1.90969,2.40014,2.00099,0.23076,0.3875,0.19853,0.05284,2.23868,2.52526,2.30278,0.0010496,0.0010496,0.0010496
50,661.879,1.90151,2.34974,2.01984,0.23313,0.27742,0.15412,0.0487,2.32735,2.54192,2.41738,0.0010298,0.0010298,0.0010298
51,675.124,1.91984,2.41219,1.99377,0.29918,0.325,0.22451,0.05793,2.29265,2.72415,2.41592,0.00101,0.00101,0.00101
52,688.34,1.86232,2.37599,1.97079,0.23202,0.3375,0.16168,0.04621,2.29233,2.51814,2.43122,0.0009902,0.0009902,0.0009902
53,701.589,1.8805,2.37411,1.94608,0.20972,0.3625,0.16465,0.05441,2.25638,2.71477,2.33818,0.0009704,0.0009704,0.0009704
54,714.843,1.87577,2.41543,1.97485,0.2671,0.29159,0.25451,0.07108,2.3078,2.45794,2.31556,0.0009506,0.0009506,0.0009506
55,728.048,1.80331,2.33514,1.91967,0.2726,0.3,0.21214,0.05487,2.32769,2.63666,2.37369,0.0009308,0.0009308,0.0009308
56,741.227,1.83625,2.42324,1.90253,0.36622,0.29618,0.25403,0.07679,2.39853,2.4983,2.43137,0.000911,0.000911,0.000911
57,754.459,1.84458,2.28479,1.90106,0.25243,0.3625,0.19827,0.05268,2.34673,2.51678,2.38482,0.0008912,0.0008912,0.0008912
58,767.702,1.86493,2.37342,1.9359,0.28365,0.2375,0.21077,0.05645,2.26749,2.59833,2.3706,0.0008714,0.0008714,0.0008714
59,780.898,1.83932,2.2054,1.91048,0.25855,0.2875,0.17817,0.04931,2.31296,2.67379,2.28981,0.0008516,0.0008516,0.0008516
60,794.137,1.81671,2.15957,1.90671,0.29273,0.34149,0.22069,0.06042,2.28885,2.57292,2.28847,0.0008318,0.0008318,0.0008318
61,807.357,1.84478,2.19902,1.94774,0.26603,0.3125,0.19788,0.05764,2.26055,2.45799,2.28976,0.000812,0.000812,0.000812
62,820.581,1.8,2.33918,1.89246,0.26127,0.2875,0.19148,0.05816,2.29651,2.50836,2.32191,0.0007922,0.0007922,0.0007922
63,833.815,1.78622,2.14814,1.89419,0.38866,0.3125,0.28938,0.07683,2.33184,2.59077,2.35475,0.0007724,0.0007724,0.0007724
64,847,1.83993,2.21712,1.91865,0.34797,0.275,0.21689,0.06169,2.26553,2.56797,2.31574,0.0007526,0.0007526,0.0007526
65,860.239,1.81616,2.1652,1.8848,0.27441,0.375,0.24494,0.07611,2.30023,2.42704,2.3284,0.0007328,0.0007328,0.0007328
66,873.462,1.7791,2.09004,1.87031,0.30041,0.3125,0.21247,0.06043,2.37978,2.50173,2.36638,0.000713,0.000713,0.000713
67,886.721,1.79683,2.16711,1.83573,0.3746,0.3625,0.26193,0.07076,2.33997,2.48196,2.35084,0.0006932,0.0006932,0.0006932
68,899.923,1.76795,2.1405,1.85215,0.24654,0.325,0.23294,0.07302,2.36714,2.41698,2.35766,0.0006734,0.0006734,0.0006734
69,913.186,1.76979,2.08763,1.84246,0.336,0.2875,0.23678,0.0681,2.29989,2.48025,2.29142,0.0006536,0.0006536,0.0006536
70,926.431,1.75639,2.06017,1.83855,0.28812,0.2875,0.26549,0.07347,2.34251,2.6192,2.37452,0.0006338,0.0006338,0.0006338
71,939.66,1.78592,2.05175,1.89743,0.35646,0.275,0.31296,0.08963,2.34135,2.60175,2.36572,0.000614,0.000614,0.000614
72,952.892,1.72819,2.0205,1.82552,0.30123,0.325,0.20592,0.06454,2.34261,2.5271,2.3219,0.0005942,0.0005942,0.0005942
73,966.113,1.70244,2.19471,1.78398,0.40025,0.2375,0.23325,0.07413,2.28253,2.42186,2.35528,0.0005744,0.0005744,0.0005744
74,979.315,1.74251,2.03887,1.83827,0.44841,0.3,0.28765,0.09385,2.42465,2.32825,2.48633,0.0005546,0.0005546,0.0005546
75,992.524,1.78592,2.11824,1.88299,0.49095,0.275,0.27225,0.08333,2.39996,2.4802,2.39556,0.0005348,0.0005348,0.0005348
76,1005.75,1.70505,2.02654,1.81056,0.34534,0.32973,0.26205,0.07832,2.42224,2.62378,2.41511,0.000515,0.000515,0.000515
77,1019.01,1.65618,1.94461,1.76746,0.41444,0.3125,0.30201,0.09787,2.33208,2.47891,2.35118,0.0004952,0.0004952,0.0004952
78,1032.2,1.72538,1.98245,1.79702,0.36509,0.3,0.27909,0.08085,2.35543,2.4697,2.3903,0.0004754,0.0004754,0.0004754
79,1045.45,1.73112,1.93782,1.80568,0.28398,0.3625,0.25371,0.07843,2.33028,2.53012,2.34424,0.0004556,0.0004556,0.0004556
80,1058.63,1.67275,2.0437,1.78114,0.34189,0.3375,0.24057,0.07049,2.26736,2.59659,2.313,0.0004358,0.0004358,0.0004358
81,1071.9,1.7239,1.95467,1.80133,0.38659,0.3125,0.23201,0.07712,2.30696,2.69123,2.29638,0.000416,0.000416,0.000416
82,1085.14,1.64383,1.86612,1.74403,0.42589,0.375,0.28088,0.08003,2.34343,2.53745,2.31587,0.0003962,0.0003962,0.0003962
83,1098.34,1.63564,1.90354,1.72987,0.36489,0.2875,0.22094,0.07236,2.38926,2.72363,2.37729,0.0003764,0.0003764,0.0003764
84,1111.58,1.68069,1.91153,1.74726,0.36309,0.35,0.26799,0.06715,2.43354,2.5311,2.41129,0.0003566,0.0003566,0.0003566
85,1124.84,1.69506,1.84295,1.76933,0.42905,0.275,0.25537,0.07427,2.44338,2.51454,2.43546,0.0003368,0.0003368,0.0003368
86,1138.06,1.62183,1.79034,1.71538,0.4206,0.3125,0.31239,0.08207,2.44364,2.55476,2.45391,0.000317,0.000317,0.000317
87,1151.3,1.63986,1.79663,1.70916,0.36579,0.36049,0.28772,0.08339,2.50174,2.45642,2.48949,0.0002972,0.0002972,0.0002972
88,1164.5,1.64524,1.74664,1.70517,0.36321,0.35652,0.29947,0.09551,2.48772,2.49454,2.45985,0.0002774,0.0002774,0.0002774
89,1177.71,1.63308,1.74933,1.71417,0.34148,0.3,0.28734,0.09334,2.4851,2.48264,2.47357,0.0002576,0.0002576,0.0002576
90,1190.92,1.61227,1.77982,1.68607,0.46553,0.275,0.28821,0.09402,2.37016,2.5803,2.35745,0.0002378,0.0002378,0.0002378
91,1204.64,1.66973,1.71776,1.75385,0.37758,0.25,0.2754,0.09058,2.45232,2.68539,2.46382,0.000218,0.000218,0.000218
92,1217.87,1.62425,1.67018,1.71859,0.382,0.30135,0.26263,0.08683,2.51534,2.4776,2.51879,0.0001982,0.0001982,0.0001982
93,1231.11,1.5917,1.58346,1.69898,0.40752,0.30955,0.28906,0.10046,2.47834,2.4192,2.50724,0.0001784,0.0001784,0.0001784
94,1244.37,1.6544,1.62819,1.7602,0.4429,0.3125,0.30326,0.1089,2.44755,2.4843,2.45229,0.0001586,0.0001586,0.0001586
95,1257.56,1.54485,1.50533,1.66985,0.59137,0.2875,0.33682,0.12078,2.46588,2.56442,2.45699,0.0001388,0.0001388,0.0001388
96,1270.8,1.57928,1.60807,1.70994,0.40401,0.3,0.29641,0.10311,2.49604,2.54282,2.51852,0.000119,0.000119,0.000119
97,1284.03,1.59121,1.58355,1.70629,0.44688,0.2875,0.29942,0.11408,2.50347,2.53376,2.51506,9.92e-05,9.92e-05,9.92e-05
98,1297.27,1.54416,1.53131,1.68352,0.5164,0.3,0.32661,0.11576,2.48081,2.53619,2.50763,7.94e-05,7.94e-05,7.94e-05
99,1310.48,1.53027,1.47036,1.67908,0.42026,0.3625,0.29905,0.10164,2.47924,2.57486,2.49677,5.96e-05,5.96e-05,5.96e-05
100,1323.63,1.47679,1.54679,1.60022,0.37207,0.3125,0.27403,0.09888,2.47733,2.60635,2.50346,3.98e-05,3.98e-05,3.98e-05
