epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,170.278,2.23723,3.32236,2.29511,0.03135,0.36709,0.02485,0.00755,2.41669,4.014,2.34828,0.0017426,0.0017426,0.0017426
15,182.364,2.25655,3.10201,2.29696,0.01013,0.72152,0.04455,0.01251,2.31503,3.20047,2.22523,0.0017228,0.0017228,0.0017228
16,194.536,2.26954,3.13426,2.30407,0.03881,0.07595,0.02056,0.00504,2.36692,6.07596,2.37462,0.001703,0.001703,0.001703
17,206.658,2.2404,3.08209,2.26549,0.03637,0.02532,0.01582,0.00471,2.37571,3.71689,2.35325,0.0016832,0.0016832,0.0016832
18,218.789,2.23885,3.15733,2.26195,0.02445,0.43038,0.04568,0.0121,2.3187,3.19776,2.28145,0.0016634,0.0016634,0.0016634
19,230.938,2.22706,3.04986,2.22538,0.04246,0.49367,0.04652,0.01276,2.37325,3.1982,2.2609,0.0016436,0.0016436,0.0016436
20,243.051,2.18641,2.9371,2.19572,0.03633,0.4557,0.05932,0.01658,2.36154,3.0223,2.27684,0.0016238,0.0016238,0.0016238
21,255.206,2.2009,2.94967,2.21305,0.05213,0.41772,0.0605,0.01823,2.18904,3.24427,2.25871,0.001604,0.001604,0.001604
22,267.333,2.18898,2.97487,2.213,0.04218,0.40506,0.04979,0.01326,2.24852,3.32193,2.23986,0.0015842,0.0015842,0.0015842
23,279.393,2.10873,3.10848,2.18951,0.06629,0.22785,0.03909,0.01097,2.35979,3.25377,2.32269,0.0015644,0.0015644,0.0015644
24,291.495,2.16906,2.92721,2.21104,0.06331,0.4557,0.08582,0.02627,2.25466,3.08641,2.16135,0.0015446,0.0015446,0.0015446
25,303.609,2.15395,2.80481,2.19993,0.09651,0.3038,0.06413,0.01776,2.17047,3.3253,2.15558,0.0015248,0.0015248,0.0015248
26,315.685,2.09864,2.80743,2.16735,0.16611,0.25721,0.11843,0.03359,2.35354,2.94606,2.35923,0.001505,0.001505,0.001505
27,327.813,2.11158,2.91758,2.15976,0.08758,0.22785,0.06015,0.01706,2.13479,2.86737,2.12144,0.0014852,0.0014852,0.0014852
28,340.006,2.14267,2.82688,2.17132,0.07991,0.36709,0.09175,0.02947,2.15809,2.79212,2.15378,0.0014654,0.0014654,0.0014654
29,352.135,2.11218,2.95955,2.15264,0.06844,0.3038,0.07173,0.01773,2.25819,3.07089,2.20914,0.0014456,0.0014456,0.0014456
30,364.235,2.13593,2.85099,2.16575,0.05316,0.40506,0.1063,0.03367,2.27732,3.54172,2.24294,0.0014258,0.0014258,0.0014258
31,376.361,2.10182,2.8726,2.17003,0.15426,0.1519,0.07231,0.02307,2.25317,2.92899,2.18534,0.001406,0.001406,0.001406
32,388.47,2.04544,2.73455,2.11698,0.10446,0.27848,0.08753,0.02852,2.18737,2.76154,2.1626,0.0013862,0.0013862,0.0013862
33,400.641,2.08431,2.73185,2.13269,0.0836,0.34177,0.07097,0.02202,2.22666,3.0302,2.22649,0.0013664,0.0013664,0.0013664
34,412.737,2.06999,2.75016,2.1471,0.09653,0.34177,0.13706,0.04494,2.21595,2.72656,2.21542,0.0013466,0.0013466,0.0013466
35,424.908,2.09035,2.7836,2.17364,0.07762,0.35443,0.08847,0.0251,2.15863,2.88616,2.21784,0.0013268,0.0013268,0.0013268
36,437.031,2.01498,2.71164,2.10423,0.13346,0.24566,0.09624,0.02808,2.245,2.87227,2.19659,0.001307,0.001307,0.001307
37,449.135,2.01379,2.8132,2.09549,0.06896,0.29114,0.08039,0.02714,2.10353,2.94236,2.20549,0.0012872,0.0012872,0.0012872
38,461.253,2.03243,2.76202,2.13537,0.04863,0.41772,0.08136,0.02366,2.18442,3.3145,2.32442,0.0012674,0.0012674,0.0012674
39,473.381,2.03267,2.66766,2.1062,0.10071,0.34177,0.11011,0.03157,2.12056,3.00893,2.20319,0.0012476,0.0012476,0.0012476
40,485.469,2.01451,2.88572,2.10239,0.10258,0.27848,0.07264,0.02353,2.07658,3.34992,2.18485,0.0012278,0.0012278,0.0012278
41,497.556,1.97669,2.69455,2.07681,0.11831,0.29114,0.1028,0.03361,2.17245,2.71845,2.1684,0.001208,0.001208,0.001208
42,509.703,1.99423,2.58394,2.08805,0.08708,0.43589,0.14756,0.03875,2.13747,3.11595,2.23494,0.0011882,0.0011882,0.0011882
43,521.8,1.98352,2.6148,2.09807,0.12422,0.3038,0.1006,0.03058,2.0781,2.80397,2.1682,0.0011684,0.0011684,0.0011684
44,533.937,1.98047,2.58417,2.09083,0.19032,0.18987,0.13011,0.03806,2.06656,2.86,2.14879,0.0011486,0.0011486,0.0011486
45,546.141,1.98673,2.54523,2.03817,0.12162,0.25316,0.11192,0.03779,2.18128,2.84184,2.18953,0.0011288,0.0011288,0.0011288
46,558.289,1.97496,2.5205,2.04956,0.13203,0.31646,0.16477,0.04512,2.02456,2.88561,2.16046,0.001109,0.001109,0.001109
47,570.406,1.95483,2.58188,2.05643,0.23049,0.25404,0.15938,0.05093,2.14164,2.80649,2.11244,0.0010892,0.0010892,0.0010892
48,582.597,1.95453,2.53868,2.02982,0.138,0.37975,0.16734,0.04556,2.13021,2.68661,2.1493,0.0010694,0.0010694,0.0010694
49,594.702,1.97729,2.54398,2.08569,0.17057,0.25316,0.10401,0.03897,2.06828,2.88499,2.17888,0.0010496,0.0010496,0.0010496
50,606.82,2.02556,2.55397,2.14401,0.16729,0.31646,0.12362,0.04023,2.10324,2.79632,2.19389,0.0010298,0.0010298,0.0010298
51,618.996,1.98426,2.49123,2.11272,0.1379,0.34177,0.11746,0.0343,2.12395,2.78863,2.17277,0.00101,0.00101,0.00101
52,631.19,1.97001,2.43979,2.04365,0.19024,0.18987,0.10675,0.02912,2.06398,2.71878,2.12055,0.0009902,0.0009902,0.0009902
53,643.312,1.92571,2.56419,2.01171,0.22607,0.3038,0.14275,0.051,2.09936,2.69129,2.17063,0.0009704,0.0009704,0.0009704
54,655.484,1.9015,2.39958,1.98564,0.25495,0.31646,0.17541,0.05119,2.13708,2.56983,2.19468,0.0009506,0.0009506,0.0009506
55,667.684,1.88394,2.38211,1.99388,0.21195,0.25316,0.14476,0.04832,2.16673,2.50109,2.16401,0.0009308,0.0009308,0.0009308
56,679.816,1.87063,2.44232,1.9918,0.2028,0.26582,0.1424,0.04922,2.15249,2.64674,2.1657,0.000911,0.000911,0.000911
57,691.936,1.87596,2.36392,1.98654,0.21489,0.3038,0.15678,0.04638,2.05651,2.47616,2.09298,0.0008912,0.0008912,0.0008912
58,704.143,1.90976,2.45216,1.99561,0.30996,0.26582,0.20094,0.06789,2.02519,2.44125,2.07247,0.0008714,0.0008714,0.0008714
59,716.291,1.87942,2.33733,1.98406,0.24167,0.26582,0.18381,0.06207,2.20453,2.61218,2.24801,0.0008516,0.0008516,0.0008516
60,728.455,1.89926,2.39942,1.98908,0.27444,0.3038,0.17691,0.04735,2.22503,2.45525,2.20751,0.0008318,0.0008318,0.0008318
61,740.702,1.85981,2.2408,1.97074,0.24358,0.26582,0.19727,0.06391,2.10487,2.54204,2.14566,0.000812,0.000812,0.000812
62,752.964,1.87767,2.28486,1.97909,0.18246,0.21519,0.13007,0.04702,2.2201,2.52367,2.23007,0.0007922,0.0007922,0.0007922
63,765.033,1.89489,2.26702,1.98681,0.17818,0.34177,0.12947,0.0443,2.22992,2.5353,2.2413,0.0007724,0.0007724,0.0007724
64,777.17,1.88444,2.2628,1.97742,0.23352,0.25316,0.14484,0.05124,2.21503,2.60379,2.275,0.0007526,0.0007526,0.0007526
65,789.253,1.76634,2.26975,1.88401,0.2488,0.25316,0.15773,0.04589,2.07834,2.64244,2.18128,0.0007328,0.0007328,0.0007328
66,801.328,1.8922,2.27409,1.97617,0.29509,0.26582,0.18614,0.06272,2.12613,2.79845,2.13897,0.000713,0.000713,0.000713
67,813.47,1.88109,2.2229,1.96028,0.25436,0.27848,0.15295,0.05205,2.16277,2.46813,2.16252,0.0006932,0.0006932,0.0006932
68,825.584,1.79729,2.1594,1.92155,0.28788,0.22519,0.17952,0.058,2.1703,2.68036,2.22861,0.0006734,0.0006734,0.0006734
69,837.656,1.83684,2.20709,1.92692,0.28911,0.3038,0.19132,0.06309,2.09716,2.62114,2.15324,0.0006536,0.0006536,0.0006536
70,849.738,1.8104,2.22741,1.90706,0.28688,0.26582,0.19538,0.07715,2.13129,2.5457,2.19167,0.0006338,0.0006338,0.0006338
71,861.895,1.82791,2.14321,1.91633,0.32076,0.32911,0.16712,0.05617,2.12234,2.66855,2.19216,0.000614,0.000614,0.000614
72,874.023,1.79124,2.08621,1.88974,0.31981,0.29114,0.23534,0.06588,2.13634,2.38769,2.15273,0.0005942,0.0005942,0.0005942
73,886.089,1.78035,2.09784,1.87239,0.20395,0.24051,0.18331,0.05965,2.174,2.56211,2.19579,0.0005744,0.0005744,0.0005744
74,898.231,1.79343,2.09639,1.87619,0.27506,0.29114,0.21202,0.07274,2.14658,2.37239,2.14426,0.0005546,0.0005546,0.0005546
75,910.321,1.74224,1.94266,1.84818,0.28225,0.22785,0.15502,0.05613,2.12347,2.72404,2.13142,0.0005348,0.0005348,0.0005348
76,922.513,1.81857,2.13872,1.92284,0.28998,0.25316,0.21309,0.06704,2.14141,2.49872,2.17978,0.000515,0.000515,0.000515
77,934.624,1.76297,2.05928,1.89575,0.32587,0.24051,0.19962,0.0659,2.18659,2.49939,2.26487,0.0004952,0.0004952,0.0004952
78,946.726,1.6896,2.07195,1.80962,0.30811,0.31646,0.23551,0.08565,2.23635,2.51277,2.30495,0.0004754,0.0004754,0.0004754
79,958.908,1.7452,2.07536,1.8554,0.30196,0.3038,0.20026,0.07174,2.19992,2.45098,2.25759,0.0004556,0.0004556,0.0004556
80,970.986,1.68853,1.93028,1.82719,0.2449,0.34177,0.17498,0.06163,2.21013,2.47367,2.19692,0.0004358,0.0004358,0.0004358
81,983.159,1.69373,2.00556,1.83413,0.29576,0.28711,0.19974,0.06903,2.20168,2.50394,2.22704,0.000416,0.000416,0.000416
82,995.225,1.74336,2.012,1.85823,0.25642,0.27848,0.18721,0.06344,2.17626,2.40015,2.19145,0.0003962,0.0003962,0.0003962
83,1007.32,1.67295,1.94263,1.81489,0.32759,0.29114,0.20954,0.07677,2.18834,2.58932,2.25965,0.0003764,0.0003764,0.0003764
84,1019.44,1.64949,1.95507,1.78681,0.31258,0.29114,0.21602,0.07424,2.18471,2.55011,2.20728,0.0003566,0.0003566,0.0003566
85,1031.56,1.70781,1.9298,1.84987,0.31054,0.22785,0.17696,0.05927,2.17915,2.558,2.20685,0.0003368,0.0003368,0.0003368
86,1043.72,1.67812,1.95269,1.79519,0.31904,0.3038,0.20025,0.06473,2.28223,2.45993,2.26723,0.000317,0.000317,0.000317
87,1055.85,1.68217,1.91423,1.81561,0.28519,0.29114,0.2113,0.07484,2.22435,2.49693,2.23893,0.0002972,0.0002972,0.0002972
88,1067.99,1.71351,1.90755,1.82396,0.24538,0.35443,0.19481,0.07163,2.14554,2.55639,2.17161,0.0002774,0.0002774,0.0002774
89,1080.1,1.67493,1.86168,1.7978,0.28342,0.3038,0.19978,0.07214,2.17079,2.52684,2.21509,0.0002576,0.0002576,0.0002576
90,1092.18,1.71409,1.86208,1.82107,0.3804,0.26582,0.20371,0.06956,2.1062,2.52232,2.13542,0.0002378,0.0002378,0.0002378
91,1104.61,1.75632,1.8903,1.88041,0.30893,0.26582,0.21948,0.07547,2.17603,2.54318,2.15994,0.000218,0.000218,0.000218
92,1116.68,1.64906,1.76884,1.82139,0.23699,0.3578,0.19999,0.06532,2.18494,2.62589,2.18903,0.0001982,0.0001982,0.0001982
93,1128.76,1.64717,1.6672,1.7754,0.30811,0.31646,0.20603,0.07335,2.19112,2.55868,2.15906,0.0001784,0.0001784,0.0001784
94,1140.88,1.59235,1.66501,1.74338,0.30385,0.36709,0.2176,0.07716,2.21831,2.44874,2.17542,0.0001586,0.0001586,0.0001586
95,1152.94,1.62696,1.54347,1.77519,0.26176,0.29625,0.20106,0.08091,2.20264,2.51057,2.19049,0.0001388,0.0001388,0.0001388
96,1165,1.63848,1.65268,1.81922,0.28605,0.27848,0.19907,0.07176,2.15609,2.47774,2.14841,0.000119,0.000119,0.000119
97,1177.04,1.60528,1.64758,1.72869,0.29959,0.31406,0.20706,0.06881,2.17649,2.50284,2.17429,9.92e-05,9.92e-05,9.92e-05
98,1189.05,1.52441,1.65009,1.71401,0.30247,0.28547,0.19771,0.07046,2.17128,2.51477,2.19665,7.94e-05,7.94e-05,7.94e-05
99,1201.22,1.61936,1.56745,1.75704,0.28825,0.27848,0.20403,0.07017,2.21964,2.43429,2.20197,5.96e-05,5.96e-05,5.96e-05
100,1213.25,1.56348,1.67461,1.74968,0.29072,0.3038,0.2011,0.06596,2.23962,2.40364,2.18424,3.98e-05,3.98e-05,3.98e-05
