epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,464.868,2.04588,2.77528,2.12544,0.14005,0.44706,0.11291,0.0356,1.88561,2.86881,1.88993,0.0013268,0.0013268,0.0013268
36,478.02,1.94126,2.81111,2.08159,0.15547,0.29412,0.12624,0.03824,1.75433,2.83259,1.85599,0.001307,0.001307,0.001307
37,491.204,1.98894,2.69566,2.12612,0.13232,0.43529,0.18293,0.05245,1.83011,3.19888,1.8812,0.0012872,0.0012872,0.0012872
38,504.349,1.96434,2.80624,2.09273,0.34032,0.14118,0.14033,0.05068,1.95356,2.84972,2.08533,0.0012674,0.0012674,0.0012674
39,517.499,1.98168,2.75629,2.09737,0.14283,0.32941,0.12542,0.04688,1.9007,2.74487,2.10383,0.0012476,0.0012476,0.0012476
40,530.648,1.95432,2.7702,2.0456,0.16374,0.34118,0.14793,0.03998,1.92165,3.01425,1.95401,0.0012278,0.0012278,0.0012278
41,543.814,1.98287,2.66269,2.0567,0.15564,0.23422,0.14052,0.04319,1.91192,2.6741,1.99651,0.001208,0.001208,0.001208
42,556.996,1.97978,2.64062,2.1059,0.14295,0.42353,0.13998,0.04027,1.76726,2.72302,1.89407,0.0011882,0.0011882,0.0011882
43,570.143,1.95521,2.53107,2.07839,0.18728,0.37647,0.16234,0.04822,1.75631,2.41679,1.72365,0.0011684,0.0011684,0.0011684
44,583.32,1.94805,2.60698,2.03219,0.1695,0.27059,0.1532,0.05,1.83406,2.60746,1.81148,0.0011486,0.0011486,0.0011486
45,596.482,1.94252,2.55114,2.04902,0.18563,0.33254,0.17296,0.05103,1.8836,2.72505,1.83044,0.0011288,0.0011288,0.0011288
46,609.666,1.9839,2.59357,2.07406,0.17784,0.27059,0.16308,0.05291,1.83484,2.514,1.8495,0.001109,0.001109,0.001109
47,622.845,1.91434,2.54675,2.02317,0.19382,0.38824,0.1886,0.06806,1.81234,2.86995,1.96884,0.0010892,0.0010892,0.0010892
48,636.041,1.94694,2.5008,2.06383,0.17982,0.29412,0.15539,0.04581,1.8746,2.51885,1.80556,0.0010694,0.0010694,0.0010694
49,649.204,1.90552,2.52385,2.0478,0.20675,0.22385,0.13668,0.04155,1.9359,2.78891,2.06401,0.0010496,0.0010496,0.0010496
50,662.396,1.91574,2.48297,2.03093,0.23122,0.30588,0.22101,0.07457,1.8993,2.3917,1.90352,0.0010298,0.0010298,0.0010298
51,675.572,1.91557,2.43937,2.04186,0.16869,0.37647,0.13889,0.04626,1.91622,2.84522,1.92748,0.00101,0.00101,0.00101
52,688.754,1.87016,2.50515,2.03039,0.20819,0.38824,0.18056,0.05932,1.89982,2.7978,1.87455,0.0009902,0.0009902,0.0009902
53,701.941,1.89681,2.45561,1.98973,0.22208,0.25882,0.15842,0.05366,1.99981,2.49623,1.98327,0.0009704,0.0009704,0.0009704
54,715.09,1.93688,2.51668,2.01816,0.2662,0.31158,0.20721,0.06421,1.87575,2.57332,2.04495,0.0009506,0.0009506,0.0009506
55,728.295,1.83184,2.35893,1.97682,0.21479,0.29412,0.16824,0.05197,1.74398,2.51637,1.91464,0.0009308,0.0009308,0.0009308
56,741.477,1.88251,2.34216,2.0039,0.25194,0.32097,0.21704,0.07275,1.81798,2.44573,1.88282,0.000911,0.000911,0.000911
57,754.661,1.87906,2.37479,1.97591,0.21067,0.31088,0.1762,0.05729,1.89752,2.35858,1.84822,0.0008912,0.0008912,0.0008912
58,767.841,1.88138,2.38789,1.98159,0.16434,0.27303,0.15522,0.05231,1.89678,2.57502,1.93718,0.0008714,0.0008714,0.0008714
59,781.039,1.8473,2.2945,1.93801,0.28258,0.35294,0.23939,0.0764,1.85995,2.6301,1.83858,0.0008516,0.0008516,0.0008516
60,794.229,1.84787,2.35425,1.952,0.23951,0.36471,0.1754,0.06252,1.87428,2.66313,1.88556,0.0008318,0.0008318,0.0008318
61,807.426,1.8407,2.33109,1.93775,0.21188,0.30588,0.16301,0.0583,1.90875,2.56942,1.92278,0.000812,0.000812,0.000812
62,820.611,1.83789,2.38624,1.9393,0.15813,0.28729,0.14169,0.04987,1.85206,2.59748,1.97669,0.0007922,0.0007922,0.0007922
63,833.76,1.80232,2.34422,1.91425,0.25692,0.32941,0.19633,0.07665,1.77593,2.45977,1.88915,0.0007724,0.0007724,0.0007724
64,846.955,1.85921,2.27468,1.97756,0.17721,0.29412,0.18884,0.0679,1.87266,3.45268,1.87141,0.0007526,0.0007526,0.0007526
65,860.133,1.86204,2.24326,1.96275,0.33614,0.35294,0.2393,0.08309,1.7799,2.42936,1.90693,0.0007328,0.0007328,0.0007328
66,873.31,1.84556,2.29077,1.96031,0.28333,0.29412,0.21886,0.07764,1.80105,2.26714,1.87133,0.000713,0.000713,0.000713
67,886.468,1.81266,2.26883,1.93007,0.27875,0.25882,0.21174,0.07041,1.86011,2.34435,1.88988,0.0006932,0.0006932,0.0006932
68,899.6,1.84755,2.24825,1.93027,0.29346,0.34118,0.23202,0.07055,1.93255,2.28178,1.96609,0.0006734,0.0006734,0.0006734
69,912.803,1.78539,2.2439,1.89956,0.23121,0.25882,0.18149,0.06295,1.9718,2.42992,1.96246,0.0006536,0.0006536,0.0006536
70,925.944,1.75401,2.2308,1.86557,0.24928,0.37894,0.21383,0.07621,1.86884,2.45026,1.92686,0.0006338,0.0006338,0.0006338
71,939.085,1.78364,2.18389,1.87851,0.28661,0.35294,0.20775,0.06378,1.82534,2.43987,1.86497,0.000614,0.000614,0.000614
72,952.218,1.7717,2.0427,1.86061,0.26785,0.36471,0.1896,0.0624,1.89119,2.30573,1.87679,0.0005942,0.0005942,0.0005942
73,965.394,1.74261,2.15046,1.85352,0.25498,0.34118,0.20418,0.06964,1.81046,2.66848,1.91172,0.0005744,0.0005744,0.0005744
74,978.521,1.73363,2.09637,1.8697,0.29886,0.28084,0.22534,0.08273,1.73668,2.45106,1.82066,0.0005546,0.0005546,0.0005546
75,991.664,1.74548,2.20341,1.86625,0.21463,0.31765,0.18276,0.06389,1.69646,2.56058,1.8083,0.0005348,0.0005348,0.0005348
76,1004.81,1.72037,2.05348,1.83771,0.33069,0.25882,0.22852,0.0886,1.64014,2.43675,1.76695,0.000515,0.000515,0.000515
77,1018,1.70378,1.98775,1.83809,0.27189,0.2592,0.21024,0.0806,1.83922,2.48764,1.86016,0.0004952,0.0004952,0.0004952
78,1031.21,1.7801,2.17171,1.90267,0.31512,0.30588,0.24286,0.08544,1.91432,2.44948,1.99919,0.0004754,0.0004754,0.0004754
79,1044.35,1.72343,2.03503,1.82349,0.19311,0.38824,0.21805,0.07273,1.84758,2.45698,1.90957,0.0004556,0.0004556,0.0004556
80,1057.53,1.80244,2.03269,1.89312,0.26696,0.32941,0.23129,0.07808,1.90882,2.25746,1.87376,0.0004358,0.0004358,0.0004358
81,1070.7,1.71921,2.01109,1.82491,0.29544,0.35294,0.24328,0.0905,1.75427,2.2756,1.84626,0.000416,0.000416,0.000416
82,1083.85,1.71075,2.00466,1.84379,0.32968,0.30091,0.25032,0.09508,1.69984,2.6165,1.87541,0.0003962,0.0003962,0.0003962
83,1097.04,1.72033,1.99402,1.84715,0.23311,0.30588,0.20525,0.07309,1.84939,2.30526,1.87445,0.0003764,0.0003764,0.0003764
84,1110.16,1.67215,1.96208,1.79598,0.28212,0.32941,0.21675,0.07729,1.78367,2.37125,1.84681,0.0003566,0.0003566,0.0003566
85,1123.3,1.64642,1.91743,1.77417,0.34733,0.29412,0.27218,0.10777,1.87559,2.24972,1.88898,0.0003368,0.0003368,0.0003368
86,1136.45,1.65309,1.94808,1.7664,0.30725,0.31765,0.26964,0.10072,1.74257,2.22227,1.84118,0.000317,0.000317,0.000317
87,1149.66,1.56709,1.8238,1.70153,0.39313,0.32941,0.28379,0.09881,1.72696,2.48022,1.88014,0.0002972,0.0002972,0.0002972
88,1162.78,1.66111,1.89227,1.78337,0.3547,0.29412,0.26245,0.09215,1.73059,2.49945,1.8486,0.0002774,0.0002774,0.0002774
89,1175.95,1.70417,1.92418,1.80333,0.43051,0.29412,0.28213,0.10295,1.73258,2.41719,1.86772,0.0002576,0.0002576,0.0002576
90,1189.16,1.62895,1.92307,1.77096,0.36097,0.31765,0.27134,0.09287,1.73789,2.38434,1.86382,0.0002378,0.0002378,0.0002378
91,1202.76,1.70772,1.82209,1.80765,0.46573,0.28235,0.25133,0.0806,1.77656,2.53369,1.89989,0.000218,0.000218,0.000218
92,1215.9,1.6794,1.79118,1.82009,0.31504,0.29412,0.22933,0.08105,1.78372,2.58044,1.90999,0.0001982,0.0001982,0.0001982
93,1229.03,1.68838,1.82608,1.85343,0.29809,0.29412,0.24077,0.08713,1.73639,2.5542,1.89242,0.0001784,0.0001784,0.0001784
94,1242.2,1.66904,1.70364,1.79539,0.32087,0.29412,0.2222,0.08018,1.8126,2.47177,1.91933,0.0001586,0.0001586,0.0001586
95,1255.35,1.63306,1.65997,1.78937,0.30288,0.32941,0.2426,0.08743,1.7472,2.45494,1.88383,0.0001388,0.0001388,0.0001388
96,1268.48,1.61228,1.66147,1.77867,0.33619,0.28235,0.24418,0.08472,1.83674,2.3551,1.94046,0.000119,0.000119,0.000119
97,1281.6,1.64374,1.74495,1.82658,0.35107,0.28235,0.23359,0.08698,1.84322,2.45285,1.95592,9.92e-05,9.92e-05,9.92e-05
98,1294.7,1.61305,1.60819,1.76486,0.40276,0.25882,0.23244,0.08337,1.81895,2.46672,1.93155,7.94e-05,7.94e-05,7.94e-05
99,1307.74,1.53993,1.65384,1.68571,0.38177,0.25882,0.25835,0.08864,1.80477,2.44252,1.92499,5.96e-05,5.96e-05,5.96e-05
100,1320.81,1.52957,1.67603,1.7187,0.44551,0.27059,0.26389,0.09451,1.77861,2.45869,1.90414,3.98e-05,3.98e-05,3.98e-05
