epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.3421,2.30186,4.99381,2.35948,0.0015,0.76316,0.00742,0.00172,2.83037,8.62744,3.27508,0.00065942,0.00065942,0.00065942
2,26.585,2.50284,4.76578,2.46431,0.00093,0.47368,0.00091,0.00024,3.5358,9.24077,5.32429,0.00131296,0.00131296,0.00131296
3,39.8123,2.53384,3.99546,2.5248,0.00174,0.82895,0.01379,0.00301,3.01772,4.8989,4.40626,0.0019533,0.0019533,0.0019533
4,53.0102,2.53933,3.80674,2.57038,0.00352,0.65789,0.01552,0.00373,2.6085,4.62431,2.67659,0.0019406,0.0019406,0.0019406
5,66.1602,2.41127,3.7897,2.45344,0.00373,0.82895,0.02785,0.00528,2.54033,3.51984,2.67458,0.0019208,0.0019208,0.0019208
6,79.3759,2.41654,3.49074,2.45342,0.00314,0.75,0.01574,0.004,2.45833,3.59496,2.68087,0.001901,0.001901,0.001901
7,92.562,2.39548,3.52038,2.516,0.00246,0.86842,0.01294,0.00391,2.32924,3.51607,2.66329,0.0018812,0.0018812,0.0018812
8,105.778,2.40524,3.4108,2.57827,0.00574,0.85526,0.06174,0.01436,2.50831,2.99306,2.50297,0.0018614,0.0018614,0.0018614
9,118.988,2.39962,3.30555,2.53141,0.00802,0.71053,0.02511,0.00658,2.43661,3.39826,2.53055,0.0018416,0.0018416,0.0018416
10,132.175,2.34149,3.40862,2.40023,0.0079,0.82895,0.09896,0.02706,2.29751,2.85053,2.37551,0.0018218,0.0018218,0.0018218
11,145.387,2.28332,3.3348,2.32693,0.00663,0.72368,0.04464,0.01033,2.41844,3.25542,2.65974,0.001802,0.001802,0.001802
12,158.588,2.2868,3.25927,2.42928,0.00272,0.89474,0.05889,0.01415,2.47328,3.88525,2.66777,0.0017822,0.0017822,0.0017822
13,171.813,2.31083,3.19127,2.42883,0.00933,0.77632,0.0606,0.01708,2.30435,3.39771,2.487,0.0017624,0.0017624,0.0017624
14,184.994,2.38508,3.32259,2.4499,0.00404,0.88158,0.0784,0.02248,2.34564,2.99998,2.40253,0.0017426,0.0017426,0.0017426
15,198.24,2.28036,3.11718,2.31706,0.00844,0.86842,0.06748,0.01937,2.40638,2.92016,2.41021,0.0017228,0.0017228,0.0017228
16,211.403,2.19216,3.21579,2.23174,0.04798,0.57895,0.09956,0.02803,2.26021,2.9311,2.42277,0.001703,0.001703,0.001703
17,224.635,2.18098,3.13046,2.28014,0.02547,0.73684,0.11582,0.02731,2.26992,2.7512,2.48155,0.0016832,0.0016832,0.0016832
18,237.854,2.19431,3.02765,2.31688,0.02452,0.73684,0.10551,0.03342,2.12801,2.80858,2.38542,0.0016634,0.0016634,0.0016634
19,251.05,2.19973,2.99352,2.29607,0.0849,0.38211,0.08906,0.02075,2.28302,2.89514,2.37014,0.0016436,0.0016436,0.0016436
20,264.275,2.18664,2.99986,2.23024,0.03753,0.71053,0.14264,0.03472,2.24831,3.20377,2.32996,0.0016238,0.0016238,0.0016238
21,277.47,2.24461,2.98243,2.28649,0.04092,0.75,0.12859,0.03927,2.2315,2.64665,2.32455,0.001604,0.001604,0.001604
22,290.67,2.12514,2.97546,2.23566,0.05155,0.57895,0.08781,0.03023,2.15124,2.84893,2.31519,0.0015842,0.0015842,0.0015842
23,303.886,2.12182,2.90972,2.2357,0.10083,0.56579,0.12934,0.04185,2.18273,2.70605,2.28198,0.0015644,0.0015644,0.0015644
24,317.122,2.1648,2.89483,2.20407,0.09466,0.57895,0.13639,0.03863,2.24978,2.70091,2.35579,0.0015446,0.0015446,0.0015446
25,330.29,2.09844,2.987,2.14934,0.11932,0.35526,0.12473,0.04222,2.27128,2.66312,2.33911,0.0015248,0.0015248,0.0015248
26,343.48,2.1451,2.84592,2.22871,0.04211,0.61842,0.12588,0.03493,2.27239,2.69223,2.37135,0.001505,0.001505,0.001505
27,356.653,2.1414,2.85781,2.15103,0.13618,0.56579,0.15507,0.04681,2.16369,2.56108,2.22283,0.0014852,0.0014852,0.0014852
28,369.86,2.1372,2.76128,2.20888,0.08351,0.64474,0.14799,0.04234,2.20124,2.67792,2.38338,0.0014654,0.0014654,0.0014654
29,383.073,2.07702,2.89599,2.22693,0.09457,0.44737,0.19662,0.05085,2.16648,2.55703,2.26076,0.0014456,0.0014456,0.0014456
30,396.278,2.11442,2.85756,2.24178,0.11153,0.47368,0.13727,0.03762,2.14519,2.81466,2.40007,0.0014258,0.0014258,0.0014258
31,409.489,2.11409,2.82988,2.194,0.10739,0.30263,0.09188,0.02654,2.24905,2.60871,2.44762,0.001406,0.001406,0.001406
32,422.713,2.14302,2.79198,2.21182,0.31267,0.27632,0.21262,0.07098,2.22633,2.48702,2.34683,0.0013862,0.0013862,0.0013862
33,435.987,2.09491,2.72647,2.18653,0.15388,0.47368,0.14939,0.0471,2.17954,2.51246,2.30026,0.0013664,0.0013664,0.0013664
34,449.204,2.1034,2.75184,2.1683,0.11358,0.46053,0.12028,0.0365,2.23681,2.63908,2.4273,0.0013466,0.0013466,0.0013466
35,462.409,2.03706,2.76404,2.09802,0.12172,0.42105,0.15056,0.05164,2.1263,2.48908,2.39009,0.0013268,0.0013268,0.0013268
36,475.599,2.06184,2.92876,2.18266,0.13348,0.43421,0.11881,0.03787,2.13239,2.57111,2.36177,0.001307,0.001307,0.001307
37,488.81,2.04539,2.7113,2.13662,0.18203,0.43421,0.18781,0.05673,2.19735,2.50484,2.29938,0.0012872,0.0012872,0.0012872
38,502.025,2.04748,2.67291,2.07774,0.16998,0.5,0.1892,0.05683,2.1136,2.47001,2.21478,0.0012674,0.0012674,0.0012674
39,515.248,2.05022,2.66507,2.15806,0.10724,0.57895,0.16136,0.0505,2.14893,2.60354,2.3181,0.0012476,0.0012476,0.0012476
40,528.481,2.01466,2.70131,2.11553,0.14753,0.51316,0.2584,0.07088,2.07263,2.56593,2.2692,0.0012278,0.0012278,0.0012278
41,541.661,1.94748,2.80898,2.07861,0.23848,0.35526,0.18708,0.06003,2.06698,2.54129,2.26718,0.001208,0.001208,0.001208
42,554.839,1.97057,2.50791,2.07221,0.1701,0.44737,0.21724,0.06897,2.12862,2.48522,2.26149,0.0011882,0.0011882,0.0011882
43,568.011,1.9783,2.52169,2.05836,0.19307,0.40789,0.1869,0.06032,2.18354,2.55891,2.34739,0.0011684,0.0011684,0.0011684
44,581.195,1.95076,2.65756,2.06336,0.17752,0.48684,0.17653,0.04873,2.17128,2.74299,2.34237,0.0011486,0.0011486,0.0011486
45,594.426,1.97252,2.53872,2.07561,0.2327,0.31579,0.17647,0.05434,2.04804,2.51411,2.16004,0.0011288,0.0011288,0.0011288
46,607.615,1.99447,2.56781,2.06716,0.26092,0.39474,0.20275,0.06169,2.18752,2.39296,2.27359,0.001109,0.001109,0.001109
47,620.798,1.93874,2.52978,2.03288,0.26023,0.28947,0.20578,0.06074,2.07694,2.52374,2.19824,0.0010892,0.0010892,0.0010892
48,634.007,1.95142,2.50175,2.03202,0.25553,0.47368,0.24446,0.06928,2.11055,2.39586,2.14126,0.0010694,0.0010694,0.0010694
49,647.22,1.94897,2.4925,2.03314,0.27619,0.27632,0.18794,0.05933,2.22913,2.41403,2.33123,0.0010496,0.0010496,0.0010496
50,660.454,1.96671,2.43539,2.0013,0.24462,0.36842,0.19557,0.06227,2.15924,2.54384,2.289,0.0010298,0.0010298,0.0010298
51,673.655,1.96831,2.49467,2.0134,0.18323,0.5,0.1716,0.05096,2.12926,2.5417,2.23356,0.00101,0.00101,0.00101
52,686.844,1.92945,2.48953,1.99951,0.31419,0.40789,0.25558,0.08686,2.12149,2.35577,2.21307,0.0009902,0.0009902,0.0009902
53,700.055,1.92052,2.4239,2.03625,0.1685,0.53947,0.23191,0.06482,2.07801,2.55907,2.2168,0.0009704,0.0009704,0.0009704
