epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,288.519,2.09064,2.9132,2.14269,0.09667,0.23611,0.06229,0.01857,1.93325,3.11325,1.98302,0.0015446,0.0015446,0.0015446
25,300.526,2.07364,2.73383,2.13911,0.07063,0.34722,0.06649,0.01748,1.89086,3.61099,1.9255,0.0015248,0.0015248,0.0015248
26,312.519,2.09049,2.73086,2.12637,0.09646,0.29167,0.05549,0.01543,1.97976,2.92341,1.9552,0.001505,0.001505,0.001505
27,324.515,2.11501,2.81278,2.13811,0.09333,0.26389,0.05404,0.01701,1.92052,2.78028,1.92482,0.0014852,0.0014852,0.0014852
28,336.511,2.01942,2.84945,2.04723,0.12906,0.26389,0.08724,0.02544,1.8574,2.71524,1.90065,0.0014654,0.0014654,0.0014654
29,348.504,2.09431,2.71622,2.08753,0.12001,0.25,0.0743,0.02245,1.92018,2.67767,1.94145,0.0014456,0.0014456,0.0014456
30,360.507,2.01551,2.6216,2.05846,0.14295,0.33333,0.111,0.03496,1.81654,3.0989,1.89805,0.0014258,0.0014258,0.0014258
31,372.526,2.07547,2.80709,2.10655,0.14984,0.29167,0.09373,0.02982,1.99998,2.69563,2.03959,0.001406,0.001406,0.001406
32,384.51,2.06692,2.70957,2.09804,0.15467,0.21604,0.10766,0.03199,1.95976,2.67899,1.97067,0.0013862,0.0013862,0.0013862
33,396.497,2.0263,2.56464,2.05552,0.14093,0.26389,0.11219,0.02923,1.86426,3.41283,1.90853,0.0013664,0.0013664,0.0013664
34,408.488,2.00017,2.54698,2.04244,0.13569,0.26389,0.13731,0.03992,1.85143,2.81358,1.9385,0.0013466,0.0013466,0.0013466
35,420.482,2.02355,2.64361,2.06674,0.16345,0.23611,0.09694,0.0274,1.8023,2.50788,1.90678,0.0013268,0.0013268,0.0013268
36,432.481,2.04433,2.55947,2.1034,0.13441,0.34722,0.10244,0.02957,1.75787,2.87593,1.84044,0.001307,0.001307,0.001307
37,444.472,1.97873,2.55504,2.02875,0.12316,0.19444,0.05951,0.01859,1.93476,2.54623,1.93298,0.0012872,0.0012872,0.0012872
38,456.54,1.99599,2.54597,2.03214,0.14772,0.26389,0.10758,0.02778,1.97443,2.64014,1.9507,0.0012674,0.0012674,0.0012674
39,468.557,1.92225,2.34943,1.96868,0.18059,0.29167,0.13204,0.03632,1.90594,2.40974,1.89936,0.0012476,0.0012476,0.0012476
40,480.532,1.98709,2.44636,1.99292,0.19227,0.29167,0.13343,0.03591,1.97698,2.75505,1.94365,0.0012278,0.0012278,0.0012278
41,492.526,1.95372,2.36929,1.98174,0.15245,0.16667,0.08581,0.02373,1.88855,2.49619,1.92119,0.001208,0.001208,0.001208
42,504.575,1.91028,2.43289,1.96197,0.1601,0.29167,0.11941,0.03436,1.87714,2.70167,1.93612,0.0011882,0.0011882,0.0011882
43,516.599,1.92042,2.49628,1.97286,0.14363,0.26389,0.10011,0.02798,1.90855,2.40726,1.94834,0.0011684,0.0011684,0.0011684
44,528.599,1.88603,2.37939,1.91964,0.21795,0.22222,0.13678,0.04025,1.96842,2.26028,1.97584,0.0011486,0.0011486,0.0011486
45,540.594,1.97284,2.38421,1.98263,0.18768,0.25,0.1457,0.04765,1.87815,2.40321,1.90481,0.0011288,0.0011288,0.0011288
46,552.587,1.94087,2.37161,2.00643,0.19229,0.23611,0.11983,0.0456,1.86137,2.44078,1.91881,0.001109,0.001109,0.001109
47,564.558,1.90816,2.56442,1.96273,0.16369,0.20833,0.11099,0.03059,1.88264,2.25308,1.96918,0.0010892,0.0010892,0.0010892
48,576.554,1.8903,2.42015,1.95306,0.14159,0.29167,0.10122,0.02877,1.92791,2.21651,1.91218,0.0010694,0.0010694,0.0010694
49,588.578,1.89413,2.34822,1.95636,0.19032,0.19444,0.12069,0.03644,1.79821,2.23158,1.88194,0.0010496,0.0010496,0.0010496
50,600.59,1.86669,2.36546,1.95868,0.16994,0.30556,0.15715,0.04655,1.85488,2.51977,1.93716,0.0010298,0.0010298,0.0010298
51,612.622,1.88076,2.33362,1.9344,0.18805,0.25415,0.13913,0.03775,1.89939,2.29867,1.94349,0.00101,0.00101,0.00101
52,624.659,1.85339,2.25791,1.89903,0.20655,0.27778,0.12718,0.03738,1.85211,2.20761,1.88792,0.0009902,0.0009902,0.0009902
53,636.654,1.92455,2.27289,1.95003,0.14317,0.29167,0.10152,0.03415,1.84209,2.31049,1.90917,0.0009704,0.0009704,0.0009704
54,648.648,1.91296,2.30137,1.97455,0.22422,0.31944,0.1415,0.04077,1.81992,2.47827,1.87865,0.0009506,0.0009506,0.0009506
55,660.655,1.83417,2.12145,1.87325,0.17146,0.23611,0.13218,0.039,1.87001,2.38243,1.84743,0.0009308,0.0009308,0.0009308
56,672.649,1.81462,2.16382,1.85539,0.18388,0.26389,0.13485,0.03308,1.95964,2.3864,2.00143,0.000911,0.000911,0.000911
57,684.695,1.81021,2.21526,1.88646,0.23564,0.33333,0.18503,0.04529,1.87695,3.07678,1.93654,0.0008912,0.0008912,0.0008912
58,696.719,1.79795,2.18172,1.8706,0.26433,0.34722,0.16424,0.0523,1.75031,2.187,1.78364,0.0008714,0.0008714,0.0008714
59,708.734,1.79612,2.05087,1.84327,0.23458,0.26389,0.2053,0.05635,1.82899,2.19836,1.82139,0.0008516,0.0008516,0.0008516
60,720.753,1.78116,2.05255,1.84883,0.24503,0.34722,0.16742,0.05299,1.80054,2.58563,1.90458,0.0008318,0.0008318,0.0008318
61,732.75,1.79871,2.11171,1.85188,0.28205,0.29167,0.19006,0.05735,1.72585,2.21977,1.79795,0.000812,0.000812,0.000812
62,744.738,1.7524,2.22627,1.82981,0.28937,0.30556,0.17164,0.04743,1.81712,2.10385,1.8481,0.0007922,0.0007922,0.0007922
63,756.773,1.74661,2.02854,1.80395,0.19384,0.27778,0.14809,0.04539,1.87821,2.13389,1.92306,0.0007724,0.0007724,0.0007724
64,768.776,1.79507,2.07039,1.84384,0.24761,0.29167,0.18263,0.05365,1.91654,2.38408,1.95661,0.0007526,0.0007526,0.0007526
65,780.804,1.69792,2.00215,1.76385,0.22508,0.25419,0.15457,0.05279,1.8394,2.16601,1.89851,0.0007328,0.0007328,0.0007328
66,792.863,1.76664,2.02363,1.80838,0.23905,0.31852,0.13667,0.04071,1.83129,2.3489,1.88558,0.000713,0.000713,0.000713
67,804.875,1.76723,2.05464,1.81989,0.26304,0.38889,0.21515,0.05755,1.7891,2.43811,1.88522,0.0006932,0.0006932,0.0006932
68,816.863,1.71526,2.03884,1.75335,0.28161,0.33333,0.17353,0.05039,1.81871,2.20476,1.87156,0.0006734,0.0006734,0.0006734
69,828.865,1.73873,1.8692,1.78359,0.21745,0.27778,0.15273,0.03991,1.88823,2.35367,1.90637,0.0006536,0.0006536,0.0006536
70,840.871,1.76748,1.95752,1.78818,0.24402,0.26389,0.16111,0.04176,1.90903,2.24432,1.9666,0.0006338,0.0006338,0.0006338
71,852.865,1.71286,1.96911,1.77321,0.33397,0.25,0.15562,0.04557,1.85188,2.08662,1.9786,0.000614,0.000614,0.000614
72,864.851,1.66752,1.89565,1.76724,0.23396,0.30556,0.15956,0.04306,1.83694,2.09308,1.91885,0.0005942,0.0005942,0.0005942
73,876.868,1.666,2.07982,1.72466,0.34302,0.27778,0.25108,0.06736,1.81059,2.11447,1.91094,0.0005744,0.0005744,0.0005744
74,888.944,1.68771,1.8648,1.72761,0.35522,0.20833,0.23112,0.0576,1.87609,1.9279,1.96725,0.0005546,0.0005546,0.0005546
75,900.979,1.66062,1.81769,1.73248,0.28621,0.30556,0.21708,0.0559,1.91488,1.98186,2.01311,0.0005348,0.0005348,0.0005348
76,912.971,1.71266,1.88681,1.74499,0.28047,0.41667,0.22021,0.05987,1.82073,2.10845,1.89647,0.000515,0.000515,0.000515
77,924.982,1.66861,1.91299,1.71023,0.32758,0.28424,0.18742,0.06137,1.90895,2.14449,1.98404,0.0004952,0.0004952,0.0004952
78,937.015,1.65967,1.80684,1.73417,0.31505,0.27778,0.21796,0.05289,1.86714,2.27991,1.94788,0.0004754,0.0004754,0.0004754
79,948.988,1.67888,1.75289,1.76834,0.33681,0.29167,0.20399,0.05322,1.89362,2.14694,1.99501,0.0004556,0.0004556,0.0004556
80,961.002,1.62272,1.69819,1.71178,0.28007,0.30556,0.21506,0.06149,1.87927,2.188,1.98208,0.0004358,0.0004358,0.0004358
81,972.98,1.61866,1.88015,1.67857,0.41047,0.23611,0.23011,0.06329,1.95429,2.14225,1.97775,0.000416,0.000416,0.000416
82,984.98,1.62316,1.76201,1.67646,0.29869,0.34722,0.19244,0.05219,1.91794,2.17426,1.97872,0.0003962,0.0003962,0.0003962
83,996.957,1.57533,1.64807,1.64575,0.39503,0.26389,0.24315,0.06212,1.84912,2.12986,1.91948,0.0003764,0.0003764,0.0003764
84,1008.96,1.58483,1.67517,1.63562,0.32362,0.29167,0.22795,0.05572,1.92934,2.25032,1.98133,0.0003566,0.0003566,0.0003566
85,1020.95,1.57179,1.72799,1.6513,0.30824,0.31944,0.19902,0.05684,1.96767,2.14285,2.05104,0.0003368,0.0003368,0.0003368
86,1032.96,1.60515,1.64617,1.65768,0.38063,0.33288,0.23493,0.07471,1.86317,2.15838,1.9569,0.000317,0.000317,0.000317
87,1044.94,1.57208,1.75521,1.65209,0.28453,0.25412,0.20937,0.06222,1.86951,2.16031,1.94756,0.0002972,0.0002972,0.0002972
88,1056.94,1.55437,1.62454,1.63202,0.36966,0.29325,0.21588,0.06661,1.91704,2.04967,1.98071,0.0002774,0.0002774,0.0002774
89,1068.97,1.57666,1.6831,1.65377,0.36929,0.26389,0.21158,0.06019,1.92828,2.06858,2.0236,0.0002576,0.0002576,0.0002576
90,1080.98,1.53611,1.582,1.62348,0.36655,0.29167,0.21966,0.06084,1.91266,2.03491,2.00817,0.0002378,0.0002378,0.0002378
91,1093.3,1.63675,1.78083,1.69948,0.29959,0.375,0.22052,0.05956,1.95136,2.12473,1.99115,0.000218,0.000218,0.000218
92,1105.28,1.55208,1.58253,1.61727,0.34344,0.30556,0.21714,0.06022,1.90233,2.10336,2.01825,0.0001982,0.0001982,0.0001982
93,1118.72,1.45401,1.6125,1.56919,0.34816,0.33333,0.25959,0.07141,1.88364,2.03532,1.98057,0.0001784,0.0001784,0.0001784
94,1130.65,1.42605,1.47278,1.53241,0.31468,0.34441,0.21566,0.06283,1.86601,2.08522,1.93713,0.0001586,0.0001586,0.0001586
95,1142.6,1.44015,1.39923,1.56118,0.33942,0.33333,0.23509,0.06832,1.87173,2.05776,1.9919,0.0001388,0.0001388,0.0001388
96,1154.56,1.42744,1.34821,1.53852,0.41369,0.3332,0.26066,0.0692,1.91589,2.03723,2.01738,0.000119,0.000119,0.000119
97,1166.55,1.49147,1.39168,1.61296,0.38302,0.34722,0.27643,0.07472,1.88712,1.98803,1.98219,9.92e-05,9.92e-05,9.92e-05
98,1178.45,1.38376,1.40463,1.52697,0.40705,0.33333,0.28346,0.07327,1.90009,2.00643,1.99928,7.94e-05,7.94e-05,7.94e-05
99,1190.4,1.4636,1.3247,1.57473,0.32698,0.31944,0.25645,0.06818,1.91009,2.034,2.0086,5.96e-05,5.96e-05,5.96e-05
100,1202.41,1.43532,1.3253,1.57533,0.27821,0.38889,0.26052,0.06744,1.90259,2.02513,2.00768,3.98e-05,3.98e-05,3.98e-05
