epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,289.757,2.10686,2.9344,2.17981,0.05377,0.61728,0.09585,0.02816,1.92865,2.73571,2.04861,0.0015842,0.0015842,0.0015842
23,302.962,2.1155,3.0018,2.19081,0.08576,0.40741,0.11706,0.02895,2.01669,2.79637,1.99089,0.0015644,0.0015644,0.0015644
24,316.152,2.13059,2.99386,2.20929,0.18339,0.14815,0.08074,0.02055,2.00757,2.7517,2.03049,0.0015446,0.0015446,0.0015446
25,329.325,2.08707,2.97663,2.19453,0.09882,0.45679,0.12232,0.03206,1.94406,2.65316,2.00385,0.0015248,0.0015248,0.0015248
26,342.471,2.15258,2.90413,2.22536,0.07993,0.32099,0.07521,0.02288,1.99079,2.72996,1.95797,0.001505,0.001505,0.001505
27,355.628,2.15623,2.95621,2.21264,0.11009,0.30864,0.09139,0.02739,1.90752,2.57281,1.90371,0.0014852,0.0014852,0.0014852
28,368.759,2.14353,2.90838,2.14538,0.12922,0.37037,0.11064,0.03015,1.9546,2.99503,1.88268,0.0014654,0.0014654,0.0014654
29,381.951,2.10437,2.83479,2.17381,0.09515,0.44444,0.09835,0.02527,1.87608,3.63424,1.89414,0.0014456,0.0014456,0.0014456
30,395.138,2.08392,2.86081,2.14502,0.16161,0.28395,0.13769,0.03513,1.91782,2.7181,1.90242,0.0014258,0.0014258,0.0014258
31,408.283,2.08818,2.899,2.16947,0.15205,0.23457,0.11862,0.03562,1.89848,2.55752,1.88756,0.001406,0.001406,0.001406
32,421.476,2.10492,2.88451,2.13901,0.21917,0.35802,0.17735,0.04471,1.94156,2.47324,1.87746,0.0013862,0.0013862,0.0013862
33,434.645,2.06595,2.98081,2.14617,0.07607,0.33333,0.06061,0.01581,1.94195,2.89269,2.02721,0.0013664,0.0013664,0.0013664
34,447.823,2.08797,2.91338,2.158,0.12286,0.4321,0.13872,0.03181,1.91887,2.46988,1.92153,0.0013466,0.0013466,0.0013466
35,460.984,2.03016,2.8264,2.09263,0.12929,0.48148,0.13658,0.03984,1.84709,2.61602,1.84216,0.0013268,0.0013268,0.0013268
36,474.122,2.05517,2.77882,2.11587,0.10337,0.37037,0.10804,0.03151,1.91327,2.65863,1.95758,0.001307,0.001307,0.001307
37,487.292,2.02401,2.75228,2.10129,0.17622,0.23457,0.1084,0.03336,1.83956,2.38608,1.90826,0.0012872,0.0012872,0.0012872
38,500.415,2.01068,2.77401,2.12541,0.21101,0.2716,0.16908,0.05004,1.79949,2.32397,1.85062,0.0012674,0.0012674,0.0012674
39,513.611,2.00504,2.72897,2.10302,0.15142,0.2963,0.12924,0.04062,1.80033,2.36518,1.82644,0.0012476,0.0012476,0.0012476
40,526.741,2.028,2.67411,2.08315,0.13698,0.49383,0.16837,0.05361,1.85856,2.74287,1.83661,0.0012278,0.0012278,0.0012278
41,539.873,2.00169,2.69613,2.09413,0.20391,0.20988,0.13147,0.03923,1.84734,2.37337,1.89411,0.001208,0.001208,0.001208
42,553.029,2.00748,2.60993,2.08766,0.27436,0.33333,0.18539,0.05011,1.90865,2.29456,1.86914,0.0011882,0.0011882,0.0011882
43,566.198,1.98052,2.63065,1.98866,0.2002,0.38012,0.18881,0.05209,1.78689,2.56188,1.77316,0.0011684,0.0011684,0.0011684
44,579.326,2.01613,2.7101,2.05965,0.19294,0.28395,0.15816,0.04522,1.85827,2.57965,1.82517,0.0011486,0.0011486,0.0011486
45,592.504,2.01072,2.75259,2.0693,0.17343,0.28395,0.13541,0.04072,1.86823,3.07685,1.84718,0.0011288,0.0011288,0.0011288
46,605.67,1.94645,2.56909,1.99639,0.24154,0.2963,0.19157,0.05993,1.83548,2.30192,1.77737,0.001109,0.001109,0.001109
47,618.825,1.99676,2.63615,2.05397,0.30803,0.2716,0.19103,0.05647,1.86263,2.30165,1.88051,0.0010892,0.0010892,0.0010892
48,631.989,1.96116,2.6383,2.06856,0.28447,0.30864,0.20969,0.05847,1.82843,2.3661,1.85964,0.0010694,0.0010694,0.0010694
49,645.139,1.9409,2.48643,1.97953,0.26355,0.2963,0.24365,0.07998,1.77683,2.16603,1.79262,0.0010496,0.0010496,0.0010496
50,658.267,1.90327,2.50726,1.97693,0.37753,0.35802,0.2729,0.08274,1.76938,2.07491,1.74861,0.0010298,0.0010298,0.0010298
51,671.446,1.96047,2.49639,2.01717,0.32507,0.28395,0.20118,0.06784,1.87616,2.29324,1.84652,0.00101,0.00101,0.00101
52,684.61,1.88062,2.50134,1.95894,0.26604,0.35802,0.22153,0.07281,1.88313,2.24613,1.8404,0.0009902,0.0009902,0.0009902
53,697.731,1.94466,2.52952,2.00415,0.26913,0.28642,0.17796,0.057,1.80883,2.22041,1.82164,0.0009704,0.0009704,0.0009704
54,710.903,1.88907,2.48025,1.97445,0.21713,0.25926,0.14998,0.05027,1.80636,2.22096,1.78238,0.0009506,0.0009506,0.0009506
55,724.034,1.95223,2.46574,2.01269,0.32364,0.28395,0.23405,0.0781,1.75216,2.11191,1.75926,0.0009308,0.0009308,0.0009308
56,737.196,1.878,2.39935,1.94402,0.2871,0.37037,0.18964,0.06574,1.81048,2.15982,1.79426,0.000911,0.000911,0.000911
57,750.36,1.91368,2.43518,1.97483,0.35848,0.28395,0.22987,0.06996,1.79778,2.28656,1.74467,0.0008912,0.0008912,0.0008912
58,763.488,1.89296,2.42429,1.96616,0.29707,0.20988,0.17999,0.06362,1.82933,2.229,1.80859,0.0008714,0.0008714,0.0008714
59,776.669,1.88673,2.4325,1.97982,0.23017,0.37653,0.18673,0.06239,1.78932,2.27707,1.8263,0.0008516,0.0008516,0.0008516
60,789.853,1.86634,2.34895,1.94264,0.32441,0.40741,0.24559,0.06957,1.76883,2.12234,1.80628,0.0008318,0.0008318,0.0008318
61,802.993,1.86648,2.3096,1.9395,0.35659,0.33333,0.23564,0.07742,1.77174,2.07451,1.76876,0.000812,0.000812,0.000812
62,816.175,1.85426,2.33174,1.93409,0.31742,0.45679,0.2366,0.0691,1.77321,2.58445,1.74806,0.0007922,0.0007922,0.0007922
63,829.314,1.87718,2.34292,1.95222,0.4439,0.31541,0.26199,0.07983,1.7538,2.16913,1.76181,0.0007724,0.0007724,0.0007724
64,842.427,1.83218,2.45448,1.93291,0.31129,0.32099,0.22062,0.06439,1.83449,2.1817,1.8135,0.0007526,0.0007526,0.0007526
65,855.618,1.90971,2.34868,2.01663,0.34122,0.38368,0.30907,0.09575,1.8181,2.37604,1.82236,0.0007328,0.0007328,0.0007328
66,868.804,1.81516,2.3785,1.92688,0.31792,0.32099,0.21983,0.07836,1.79303,2.14278,1.80379,0.000713,0.000713,0.000713
67,881.948,1.83817,2.24663,1.92752,0.4102,0.28395,0.27252,0.09715,1.85144,2.19971,1.79092,0.0006932,0.0006932,0.0006932
68,895.108,1.77041,2.22248,1.88281,0.40797,0.33333,0.23915,0.09365,1.81897,2.15829,1.80444,0.0006734,0.0006734,0.0006734
69,908.266,1.8416,2.21934,1.93277,0.31622,0.35802,0.26184,0.0934,1.81499,2.17338,1.80806,0.0006536,0.0006536,0.0006536
70,921.474,1.80189,2.18874,1.868,0.37242,0.41975,0.2944,0.10061,1.78909,2.78097,1.77591,0.0006338,0.0006338,0.0006338
71,934.626,1.82245,2.20906,1.87365,0.29723,0.32099,0.25526,0.09054,1.79104,2.12132,1.73531,0.000614,0.000614,0.000614
72,947.811,1.79077,2.22532,1.87407,0.31513,0.37037,0.30533,0.10184,1.81833,2.08711,1.81059,0.0005942,0.0005942,0.0005942
73,961.008,1.78589,2.14246,1.86824,0.38731,0.2963,0.3082,0.10227,1.81111,2.07195,1.76071,0.0005744,0.0005744,0.0005744
74,974.171,1.75805,2.17665,1.83464,0.35214,0.33333,0.27656,0.09895,1.71336,2.03643,1.67758,0.0005546,0.0005546,0.0005546
75,987.358,1.79107,2.26792,1.8582,0.35432,0.32099,0.2617,0.10214,1.79598,2.08617,1.7686,0.0005348,0.0005348,0.0005348
76,1000.52,1.75145,2.13295,1.859,0.40039,0.35802,0.2859,0.10855,1.79876,2.05289,1.76103,0.000515,0.000515,0.000515
77,1013.73,1.72813,2.06854,1.81647,0.49442,0.35802,0.29652,0.1064,1.76434,2.15664,1.80256,0.0004952,0.0004952,0.0004952
78,1026.89,1.74214,2.0379,1.82278,0.37545,0.30864,0.27826,0.10072,1.82802,2.0304,1.81537,0.0004754,0.0004754,0.0004754
79,1040.11,1.76748,2.00542,1.84249,0.4369,0.39506,0.29952,0.11121,1.82101,2.10758,1.82971,0.0004556,0.0004556,0.0004556
80,1053.31,1.80981,2.10752,1.88284,0.38541,0.38272,0.26908,0.0904,1.77239,2.06458,1.76,0.0004358,0.0004358,0.0004358
81,1066.48,1.73492,2.061,1.87421,0.45505,0.3196,0.28251,0.09788,1.85551,1.99665,1.89128,0.000416,0.000416,0.000416
82,1079.65,1.73437,2.09792,1.8266,0.47595,0.34568,0.30942,0.10281,1.82586,2.01426,1.83445,0.0003962,0.0003962,0.0003962
83,1092.83,1.75813,2.04024,1.84211,0.45214,0.34568,0.30143,0.10881,1.79189,2.0392,1.78323,0.0003764,0.0003764,0.0003764
84,1106.03,1.72536,2.05315,1.82509,0.52917,0.37469,0.33196,0.12047,1.7597,2.0571,1.77532,0.0003566,0.0003566,0.0003566
85,1119.21,1.66879,1.96059,1.75042,0.54259,0.32099,0.32897,0.12439,1.7672,2.00021,1.76213,0.0003368,0.0003368,0.0003368
86,1132.43,1.75662,2.05243,1.82282,0.42846,0.33333,0.32285,0.1214,1.81233,2.00915,1.80274,0.000317,0.000317,0.000317
87,1145.61,1.69491,1.89571,1.77849,0.52152,0.35802,0.3202,0.12418,1.81236,2.10315,1.84176,0.0002972,0.0002972,0.0002972
88,1158.78,1.71139,1.99696,1.80998,0.45131,0.32499,0.33135,0.12204,1.79019,1.9822,1.77244,0.0002774,0.0002774,0.0002774
89,1172,1.72083,1.96805,1.82434,0.49338,0.34568,0.33523,0.13202,1.811,2.01234,1.82567,0.0002576,0.0002576,0.0002576
90,1185.18,1.64623,1.91042,1.75962,0.52505,0.34568,0.37369,0.14632,1.80431,1.91439,1.81707,0.0002378,0.0002378,0.0002378
91,1198.83,1.71937,1.98302,1.82322,0.38415,0.38272,0.31822,0.12448,1.82839,2.08256,1.85115,0.000218,0.000218,0.000218
92,1212.06,1.70286,1.79971,1.83544,0.41668,0.37037,0.34462,0.13499,1.79395,1.93168,1.77824,0.0001982,0.0001982,0.0001982
93,1225.24,1.67827,1.84842,1.84337,0.66438,0.26889,0.34954,0.13663,1.79884,2.03547,1.80614,0.0001784,0.0001784,0.0001784
94,1238.35,1.61115,1.78323,1.73291,0.5528,0.37037,0.38681,0.14409,1.80744,1.93435,1.81008,0.0001586,0.0001586,0.0001586
95,1251.49,1.65114,1.71465,1.79471,0.53224,0.30864,0.34189,0.13388,1.78923,1.97272,1.7685,0.0001388,0.0001388,0.0001388
96,1264.64,1.63596,1.81459,1.78097,0.68954,0.25926,0.33592,0.12698,1.81278,2.00995,1.80043,0.000119,0.000119,0.000119
97,1277.8,1.60509,1.67604,1.77122,0.59357,0.2716,0.3493,0.13271,1.81438,1.96574,1.80885,9.92e-05,9.92e-05,9.92e-05
98,1290.97,1.58235,1.61816,1.74338,0.60272,0.28395,0.36233,0.14518,1.80424,1.9411,1.80853,7.94e-05,7.94e-05,7.94e-05
99,1304.18,1.56169,1.60367,1.72937,0.46469,0.40741,0.37584,0.14617,1.79536,1.93546,1.79973,5.96e-05,5.96e-05,5.96e-05
100,1317.27,1.55125,1.67273,1.73336,0.42662,0.37666,0.37274,0.14681,1.80243,1.97696,1.81473,3.98e-05,3.98e-05,3.98e-05
