epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,157.652,2.27019,3.29868,2.26214,0.01903,0.62903,0.06038,0.01506,2.17783,3.85662,2.07191,0.0017624,0.0017624,0.0017624
14,169.761,2.30843,3.26014,2.24214,0.00571,0.74194,0.02872,0.00824,2.08206,4.8766,2.05671,0.0017426,0.0017426,0.0017426
15,181.828,2.21123,3.33327,2.29665,0.01212,0.77419,0.06093,0.01502,2.19914,3.4746,2.229,0.0017228,0.0017228,0.0017228
16,193.949,2.30438,3.3288,2.35549,0.00632,0.59677,0.03173,0.01012,2.19916,3.85803,2.16625,0.001703,0.001703,0.001703
17,206.051,2.19424,3.18857,2.25389,0.01167,0.72581,0.0929,0.02131,2.17225,4.59367,2.09303,0.0016832,0.0016832,0.0016832
18,218.175,2.23668,3.12293,2.22476,0.06106,0.43529,0.05285,0.01442,1.98219,3.35865,2.04726,0.0016634,0.0016634,0.0016634
19,230.276,2.19223,3.11529,2.27016,0.0424,0.33871,0.02904,0.00801,2.57297,3.55,3.42939,0.0016436,0.0016436,0.0016436
20,242.372,2.23546,3.10254,2.29393,0.05648,0.46774,0.06717,0.01759,2.0077,3.25522,2.10083,0.0016238,0.0016238,0.0016238
21,254.458,2.19497,3.07926,2.22227,0.04223,0.43548,0.03573,0.00843,2.13772,3.99585,2.20487,0.001604,0.001604,0.001604
22,266.611,2.20372,3.17295,2.30807,0.01111,0.75806,0.0595,0.01661,2.10197,2.96317,2.23729,0.0015842,0.0015842,0.0015842
23,278.744,2.16928,3.08758,2.27134,0.05227,0.19355,0.04249,0.01041,2.15477,6.57714,2.22555,0.0015644,0.0015644,0.0015644
24,290.857,2.17631,3.15959,2.31963,0.01835,0.77419,0.14838,0.04103,1.83551,3.37096,2.07778,0.0015446,0.0015446,0.0015446
25,302.942,2.1043,2.98838,2.25499,0.05565,0.46774,0.07832,0.01912,2.31968,3.6673,2.28443,0.0015248,0.0015248,0.0015248
26,315.017,2.2107,3.09792,2.2635,0.01742,0.79032,0.13605,0.03064,2.12514,3.45034,2.10406,0.001505,0.001505,0.001505
27,327.124,2.17437,2.95734,2.22117,0.10904,0.25806,0.10816,0.03056,2.1273,3.05791,2.16956,0.0014852,0.0014852,0.0014852
28,339.25,2.12439,3.02123,2.17056,0.05773,0.66129,0.12911,0.03237,2.09449,2.84828,2.07494,0.0014654,0.0014654,0.0014654
29,351.345,2.18666,2.93326,2.2009,0.03565,0.37097,0.02492,0.00776,2.2537,4.72096,2.22648,0.0014456,0.0014456,0.0014456
30,363.446,2.12612,2.87472,2.20459,0.13984,0.19145,0.09912,0.02766,2.16857,2.94462,2.05624,0.0014258,0.0014258,0.0014258
31,375.502,2.14799,2.97777,2.19401,0.10654,0.27419,0.07907,0.02345,2.00458,3.02448,2.07824,0.001406,0.001406,0.001406
32,387.62,2.16451,3.04108,2.17748,0.0732,0.46774,0.15625,0.03375,2.02675,4.14689,2.07875,0.0013862,0.0013862,0.0013862
33,399.697,2.07963,2.83835,2.15133,0.21118,0.40323,0.15331,0.03515,2.18554,2.79409,2.16601,0.0013664,0.0013664,0.0013664
34,411.772,2.10072,2.85947,2.16645,0.08835,0.5,0.15173,0.03814,2.10463,3.57377,2.14398,0.0013466,0.0013466,0.0013466
35,423.851,2.05593,2.85589,2.14494,0.13237,0.41935,0.16877,0.04401,2.14776,2.68041,2.20423,0.0013268,0.0013268,0.0013268
36,435.924,2.18368,2.89684,2.21041,0.0963,0.45161,0.13389,0.03577,2.21072,2.64,2.1894,0.001307,0.001307,0.001307
37,447.999,2.04796,2.83926,2.10438,0.10786,0.56452,0.12628,0.03971,2.08248,2.7007,2.06016,0.0012872,0.0012872,0.0012872
38,460.111,2.09488,2.86219,2.15812,0.13231,0.27419,0.1068,0.02915,2.08022,2.65677,2.04335,0.0012674,0.0012674,0.0012674
39,472.177,2.05438,2.72106,2.09095,0.12432,0.53226,0.12746,0.0351,2.09813,2.88132,2.12155,0.0012476,0.0012476,0.0012476
40,484.265,2.04624,2.83699,2.11254,0.12836,0.12903,0.12312,0.03776,2.04257,4.2528,2.12926,0.0012278,0.0012278,0.0012278
41,496.344,1.99107,2.72924,2.07987,0.14825,0.35484,0.11309,0.03476,2.06781,2.744,2.10547,0.001208,0.001208,0.001208
42,508.409,2.02914,2.95822,2.03626,0.12229,0.43548,0.14353,0.03919,2.02792,3.05467,2.00819,0.0011882,0.0011882,0.0011882
43,520.47,2.05276,2.867,2.10106,0.17331,0.43548,0.19664,0.04182,2.15789,2.62025,2.14342,0.0011684,0.0011684,0.0011684
44,532.552,2.04536,2.7994,2.06417,0.08229,0.58065,0.18147,0.05799,2.04596,2.9071,2.00013,0.0011486,0.0011486,0.0011486
45,544.666,2.06558,2.74662,2.06578,0.11815,0.43548,0.13563,0.04214,2.12807,2.6764,2.07884,0.0011288,0.0011288,0.0011288
46,556.76,2.04558,2.66861,2.05382,0.17796,0.33871,0.13836,0.04004,2.06997,2.57437,2.1042,0.001109,0.001109,0.001109
47,568.815,1.98693,2.84805,2.04382,0.12623,0.45161,0.15614,0.0445,2.08647,3.52523,2.1618,0.0010892,0.0010892,0.0010892
48,580.887,1.99887,2.73702,2.0718,0.21781,0.5,0.1762,0.05188,1.87961,2.48882,1.99958,0.0010694,0.0010694,0.0010694
49,592.991,1.99752,2.60798,2.07286,0.16891,0.48387,0.1723,0.05264,2.00057,2.32441,1.9745,0.0010496,0.0010496,0.0010496
50,605.107,1.9952,2.60616,2.06448,0.16036,0.39124,0.20451,0.05857,1.956,2.7072,2.06251,0.0010298,0.0010298,0.0010298
51,617.175,1.99833,2.57268,2.06645,0.17565,0.3871,0.1436,0.04602,2.06998,2.52279,1.98979,0.00101,0.00101,0.00101
52,629.274,1.96419,2.7839,2.04129,0.15823,0.48387,0.18633,0.06708,1.99692,3.50417,1.97412,0.0009902,0.0009902,0.0009902
53,641.35,1.92612,2.64423,2.0397,0.16986,0.43548,0.18588,0.05256,2.00174,2.31902,1.96145,0.0009704,0.0009704,0.0009704
54,653.436,1.9874,2.52344,2.03317,0.17176,0.48387,0.20583,0.05359,2.11732,2.48495,2.04839,0.0009506,0.0009506,0.0009506
55,665.552,2.02614,2.62817,2.0551,0.1785,0.41935,0.14164,0.03675,2.15334,2.77767,2.21194,0.0009308,0.0009308,0.0009308
56,677.623,1.96597,2.57331,2.02637,0.19812,0.32258,0.1762,0.05123,1.95934,2.34451,1.99468,0.000911,0.000911,0.000911
57,689.685,1.9351,2.48176,1.98666,0.22791,0.46774,0.24376,0.07817,2.05433,2.34095,1.98315,0.0008912,0.0008912,0.0008912
58,701.801,1.93871,2.47593,1.97489,0.22221,0.46542,0.19988,0.04996,2.08716,2.31506,2.0049,0.0008714,0.0008714,0.0008714
59,713.88,1.8968,2.37065,1.95025,0.21004,0.41935,0.21111,0.07112,1.98259,2.38513,1.99776,0.0008516,0.0008516,0.0008516
60,726.005,2.01252,2.52626,2.08838,0.19818,0.5,0.25277,0.09149,1.86506,3.01545,2.01553,0.0008318,0.0008318,0.0008318
61,738.084,1.92775,2.41326,1.98362,0.21031,0.35484,0.24054,0.06922,2.05038,2.28601,1.97902,0.000812,0.000812,0.000812
62,750.179,1.90576,2.53901,1.93536,0.20122,0.46774,0.2419,0.07563,1.91208,2.30166,1.88653,0.0007922,0.0007922,0.0007922
63,762.258,1.91017,2.35303,1.95175,0.21435,0.45161,0.17939,0.05561,1.93437,2.39043,1.88905,0.0007724,0.0007724,0.0007724
64,774.345,1.9538,2.53511,1.99949,0.17109,0.45161,0.21908,0.06914,1.93626,2.44387,1.93307,0.0007526,0.0007526,0.0007526
65,786.41,1.85478,2.38655,1.89385,0.18994,0.5,0.22046,0.06678,1.90585,2.44918,1.89214,0.0007328,0.0007328,0.0007328
66,798.483,1.90852,2.45877,1.94171,0.23207,0.35484,0.22502,0.0657,1.89886,2.33608,1.80721,0.000713,0.000713,0.000713
67,810.6,1.92334,2.36875,1.99787,0.19747,0.45161,0.20241,0.06982,2.05119,2.2417,1.99973,0.0006932,0.0006932,0.0006932
68,822.693,1.85504,2.44448,1.91185,0.21433,0.37097,0.19443,0.06383,1.78174,2.43771,1.91949,0.0006734,0.0006734,0.0006734
69,834.785,1.88193,2.30009,1.93124,0.27102,0.30645,0.19101,0.0579,1.99829,2.46236,2.06853,0.0006536,0.0006536,0.0006536
70,846.908,1.8651,2.40444,1.94166,0.31105,0.33871,0.26189,0.0802,1.94319,2.42056,1.96326,0.0006338,0.0006338,0.0006338
71,858.98,1.87119,2.27565,1.9609,0.30535,0.37581,0.25856,0.09251,2.00916,2.3138,2.03172,0.000614,0.000614,0.000614
72,871.054,1.84243,2.25925,1.90942,0.26504,0.32258,0.2057,0.06457,2.13703,2.38593,2.16938,0.0005942,0.0005942,0.0005942
73,883.105,1.84703,2.43978,1.90683,0.30653,0.37097,0.24764,0.08877,2.02052,2.32883,2.00215,0.0005744,0.0005744,0.0005744
74,895.18,1.89334,2.32831,1.94905,0.3101,0.41935,0.28441,0.11893,1.88191,2.03889,1.91248,0.0005546,0.0005546,0.0005546
75,907.272,1.88634,2.27796,1.96011,0.29448,0.46774,0.27381,0.10286,2.0468,2.17387,2.03637,0.0005348,0.0005348,0.0005348
76,919.369,1.80827,2.33662,1.88683,0.26614,0.46774,0.26433,0.09419,1.99781,2.3244,2.00369,0.000515,0.000515,0.000515
77,931.434,1.83664,2.26176,1.89329,0.2643,0.43548,0.22241,0.0805,2.02525,2.12086,1.92214,0.0004952,0.0004952,0.0004952
78,943.565,1.83248,2.23473,1.91448,0.27818,0.37097,0.24413,0.0748,2.03081,2.56342,1.97696,0.0004754,0.0004754,0.0004754
79,955.669,1.83423,2.17514,1.87778,0.25812,0.37097,0.23524,0.093,2.06422,2.45482,2.04083,0.0004556,0.0004556,0.0004556
80,967.764,1.82538,2.21858,1.8948,0.33041,0.42184,0.28026,0.0983,1.95926,2.09852,1.918,0.0004358,0.0004358,0.0004358
81,979.891,1.79939,2.19251,1.87252,0.33241,0.40323,0.25715,0.08785,1.9536,2.2313,1.92765,0.000416,0.000416,0.000416
82,991.976,1.75814,2.11978,1.83943,0.31514,0.43548,0.29315,0.09575,2.04149,2.15737,1.97041,0.0003962,0.0003962,0.0003962
83,1004.08,1.75828,2.10367,1.85003,0.35682,0.40323,0.30073,0.09989,2.03348,2.14925,1.94196,0.0003764,0.0003764,0.0003764
84,1016.16,1.78091,2.08403,1.82644,0.37152,0.3871,0.35474,0.10558,2.0695,2.1732,1.92281,0.0003566,0.0003566,0.0003566
85,1028.26,1.75271,2.06013,1.80663,0.34233,0.32258,0.28591,0.11141,2.00741,2.16741,1.92672,0.0003368,0.0003368,0.0003368
86,1040.39,1.78829,2.08818,1.8654,0.33655,0.27419,0.29907,0.0992,2.0498,2.24923,2.02881,0.000317,0.000317,0.000317
87,1052.47,1.76044,2.18356,1.82719,0.316,0.5,0.283,0.10232,2.05767,2.12139,1.9773,0.0002972,0.0002972,0.0002972
88,1064.53,1.78635,2.1317,1.82142,0.38631,0.43548,0.31134,0.10565,2.00841,2.27386,1.9393,0.0002774,0.0002774,0.0002774
89,1076.64,1.77393,2.05065,1.85588,0.38214,0.3871,0.3557,0.11841,2.06034,2.04097,1.91838,0.0002576,0.0002576,0.0002576
90,1088.73,1.69854,1.97704,1.82029,0.37481,0.40323,0.3389,0.12244,2.13215,2.03959,1.96797,0.0002378,0.0002378,0.0002378
91,1101.13,1.8436,2.20313,1.91778,0.3759,0.3871,0.29429,0.09712,2.01208,2.63797,1.95799,0.000218,0.000218,0.000218
92,1113.17,1.78079,1.99861,1.87523,0.33175,0.29032,0.26499,0.08253,2.05726,2.22318,1.90237,0.0001982,0.0001982,0.0001982
93,1125.2,1.72319,2.06231,1.79979,0.29475,0.3871,0.24982,0.0781,1.99477,2.75062,1.93722,0.0001784,0.0001784,0.0001784
94,1137.25,1.70196,1.92764,1.812,0.31518,0.46774,0.25391,0.08332,2.0028,2.49816,1.9421,0.0001586,0.0001586,0.0001586
95,1149.29,1.71953,1.84441,1.82909,0.32497,0.41935,0.32603,0.10923,2.09665,2.18473,1.97397,0.0001388,0.0001388,0.0001388
96,1161.34,1.7563,1.94076,1.85924,0.3141,0.45161,0.35822,0.12152,2.08934,2.31771,1.96529,0.000119,0.000119,0.000119
97,1173.4,1.68157,1.79519,1.79823,0.33553,0.30645,0.3311,0.11223,2.07591,2.27461,1.94324,9.92e-05,9.92e-05,9.92e-05
98,1185.4,1.67419,1.86817,1.79932,0.38331,0.35484,0.33826,0.10556,2.06447,2.24115,1.93834,7.94e-05,7.94e-05,7.94e-05
99,1197.44,1.69358,1.7924,1.79401,0.31457,0.48387,0.30041,0.09962,2.10998,2.26684,1.94551,5.96e-05,5.96e-05,5.96e-05
100,1209.53,1.83177,1.82903,1.91605,0.27845,0.41935,0.32235,0.10703,2.0633,2.24216,1.9199,3.98e-05,3.98e-05,3.98e-05
