epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,473.466,2.05598,2.75766,2.10517,0.11183,0.44444,0.12694,0.03644,2.22016,3.18605,2.28526,0.001307,0.001307,0.001307
37,486.627,2.06245,2.81415,2.12773,0.22837,0.36111,0.17691,0.05151,2.2088,2.55101,2.19031,0.0012872,0.0012872,0.0012872
38,499.747,2.03286,2.90817,2.12389,0.17295,0.36111,0.18127,0.05138,2.23925,2.49297,2.20969,0.0012674,0.0012674,0.0012674
39,512.883,2.02878,2.74043,2.11797,0.15166,0.48611,0.17853,0.05367,2.20964,2.52342,2.18184,0.0012476,0.0012476,0.0012476
40,526.005,2.02906,2.6823,2.09103,0.17045,0.33333,0.1964,0.06232,2.15671,2.51025,2.09574,0.0012278,0.0012278,0.0012278
41,539.151,2.00096,2.66566,2.08102,0.19811,0.41521,0.21168,0.06409,2.14422,2.5166,2.12633,0.001208,0.001208,0.001208
42,552.323,2.0127,2.65462,2.06597,0.19216,0.38889,0.17171,0.05185,2.20009,2.56988,2.14542,0.0011882,0.0011882,0.0011882
43,565.451,1.96663,2.72579,2.05952,0.21336,0.31944,0.18326,0.0556,2.20476,2.53806,2.20853,0.0011684,0.0011684,0.0011684
44,578.582,1.98016,2.68715,2.08391,0.2462,0.31944,0.22533,0.07658,2.0966,2.45946,2.14847,0.0011486,0.0011486,0.0011486
45,591.693,1.93888,2.79034,2.08063,0.21978,0.41472,0.18976,0.06661,1.98515,2.42735,2.09915,0.0011288,0.0011288,0.0011288
46,604.86,2.00623,2.66269,2.1192,0.28667,0.43056,0.278,0.07563,2.09524,2.32094,2.07696,0.001109,0.001109,0.001109
47,617.974,1.96556,2.65962,2.03351,0.37966,0.31944,0.25639,0.07187,2.14109,2.4393,2.08679,0.0010892,0.0010892,0.0010892
48,631.1,2.0171,2.587,2.0989,0.34605,0.38954,0.34384,0.10398,2.06131,2.30017,2.04741,0.0010694,0.0010694,0.0010694
49,644.237,1.97168,2.67776,2.12004,0.20382,0.26389,0.17868,0.05549,2.03214,2.46805,2.07636,0.0010496,0.0010496,0.0010496
50,657.406,1.92851,2.54313,2.06825,0.28224,0.44238,0.24692,0.08546,1.9941,2.42844,2.10126,0.0010298,0.0010298,0.0010298
51,670.559,1.97066,2.49725,2.03543,0.16411,0.31944,0.13608,0.04425,2.10742,2.57551,2.21134,0.00101,0.00101,0.00101
52,683.734,1.95882,2.58716,2.06163,0.30389,0.34722,0.19695,0.07278,2.0166,2.44157,2.09914,0.0009902,0.0009902,0.0009902
53,696.865,1.91681,2.49485,2.05754,0.28214,0.31944,0.24157,0.08619,2.03196,2.35162,2.07789,0.0009704,0.0009704,0.0009704
54,710.015,1.94888,2.51676,2.06908,0.27793,0.36111,0.28247,0.10234,1.98874,2.31944,2.02305,0.0009506,0.0009506,0.0009506
55,723.113,1.94865,2.46893,2.027,0.39056,0.30556,0.26805,0.09362,2.1006,2.27722,2.12047,0.0009308,0.0009308,0.0009308
56,736.231,1.92187,2.41195,2.03558,0.32747,0.375,0.26242,0.09444,2.14642,2.29994,2.17704,0.000911,0.000911,0.000911
57,749.341,1.87926,2.4753,1.98521,0.33027,0.38889,0.25792,0.08014,2.17557,2.27549,2.1655,0.0008912,0.0008912,0.0008912
58,762.482,1.88321,2.5623,1.98679,0.25579,0.31944,0.25761,0.08701,2.07899,2.36255,2.06477,0.0008714,0.0008714,0.0008714
59,775.65,1.90045,2.50408,2.01928,0.46183,0.375,0.34999,0.10969,2.08708,2.57124,2.11516,0.0008516,0.0008516,0.0008516
60,788.81,1.91414,2.43987,2.00013,0.29362,0.38889,0.21825,0.07178,2.12541,2.44796,2.12243,0.0008318,0.0008318,0.0008318
61,801.919,1.90035,2.39484,2.01255,0.41295,0.29167,0.31573,0.10037,2.08857,2.3126,2.04273,0.000812,0.000812,0.000812
62,815.087,1.87848,2.41116,2.00769,0.3579,0.375,0.31486,0.11139,2.06642,2.15789,2.03029,0.0007922,0.0007922,0.0007922
63,828.248,1.87131,2.41141,1.97455,0.32738,0.38889,0.25471,0.08864,2.17881,2.25436,2.1461,0.0007724,0.0007724,0.0007724
64,841.391,1.85002,2.31832,1.96324,0.44341,0.36111,0.32679,0.10646,2.15211,2.23667,2.11566,0.0007526,0.0007526,0.0007526
65,854.526,1.84434,2.26335,1.93985,0.28224,0.41667,0.22184,0.07664,2.26695,2.2053,2.1702,0.0007328,0.0007328,0.0007328
66,867.691,1.86942,2.24367,1.9339,0.31434,0.41667,0.25792,0.09433,2.13132,2.23751,2.11706,0.000713,0.000713,0.000713
67,880.849,1.8224,2.27108,1.9007,0.3092,0.43056,0.31134,0.11199,2.1562,2.09118,2.03578,0.0006932,0.0006932,0.0006932
68,893.939,1.82378,2.34193,1.91241,0.31785,0.31944,0.26876,0.09012,2.17402,2.26947,2.13546,0.0006734,0.0006734,0.0006734
69,907.072,1.87271,2.18885,1.95521,0.42091,0.36345,0.3135,0.1102,2.06417,2.28158,2.06678,0.0006536,0.0006536,0.0006536
70,920.257,1.81628,2.2975,1.94109,0.48915,0.39901,0.34868,0.12666,2.10652,2.2982,2.13373,0.0006338,0.0006338,0.0006338
71,933.405,1.80783,2.31147,1.92413,0.36512,0.40278,0.31119,0.1107,2.12385,2.16522,2.12067,0.000614,0.000614,0.000614
72,946.572,1.82611,2.24812,1.93488,0.30851,0.39661,0.26439,0.09361,2.16225,2.23494,2.14352,0.0005942,0.0005942,0.0005942
73,959.648,1.75912,2.40931,1.8565,0.30247,0.31944,0.27268,0.10163,2.17348,2.3555,2.18835,0.0005744,0.0005744,0.0005744
74,972.772,1.82038,2.2053,1.89212,0.36009,0.33333,0.30033,0.11131,2.08994,2.23001,2.10182,0.0005546,0.0005546,0.0005546
75,985.938,1.79447,2.21827,1.90776,0.43664,0.36605,0.28632,0.08991,2.10045,2.29546,2.16244,0.0005348,0.0005348,0.0005348
76,999.04,1.70993,2.13495,1.86142,0.36318,0.45833,0.30282,0.09478,2.16298,2.25861,2.16044,0.000515,0.000515,0.000515
77,1012.16,1.78168,2.09022,1.89225,0.41451,0.38889,0.31601,0.11492,2.12253,2.15477,2.11357,0.0004952,0.0004952,0.0004952
78,1025.28,1.74875,2.07909,1.88055,0.36683,0.375,0.31309,0.1049,2.24245,2.1626,2.20376,0.0004754,0.0004754,0.0004754
79,1038.43,1.80682,2.14307,1.89793,0.28358,0.375,0.28511,0.09951,2.24988,2.11997,2.25059,0.0004556,0.0004556,0.0004556
80,1051.55,1.74818,2.09709,1.86307,0.37428,0.29167,0.29057,0.10214,2.23942,2.15486,2.19945,0.0004358,0.0004358,0.0004358
81,1064.72,1.73464,2.09866,1.83138,0.38767,0.41667,0.29347,0.09972,2.20441,2.25276,2.1843,0.000416,0.000416,0.000416
82,1077.84,1.82874,2.09913,1.89946,0.38466,0.43056,0.33128,0.10997,2.16676,2.19091,2.17831,0.0003962,0.0003962,0.0003962
83,1090.95,1.71963,1.98409,1.83809,0.40293,0.38889,0.34033,0.11303,2.13006,2.21914,2.18803,0.0003764,0.0003764,0.0003764
84,1104.06,1.75847,2.06344,1.8586,0.58485,0.33333,0.3758,0.13103,2.18843,2.21081,2.15037,0.0003566,0.0003566,0.0003566
85,1117.19,1.69926,1.94404,1.79252,0.43516,0.36111,0.30318,0.11886,2.17845,2.20746,2.19575,0.0003368,0.0003368,0.0003368
86,1130.37,1.75005,1.96028,1.82621,0.44798,0.40581,0.34735,0.10794,2.08464,2.33485,2.13515,0.000317,0.000317,0.000317
87,1143.48,1.72872,2.00552,1.84408,0.46348,0.34796,0.32033,0.10844,2.18695,2.29491,2.18755,0.0002972,0.0002972,0.0002972
88,1156.69,1.64542,1.92047,1.76517,0.41415,0.375,0.30911,0.10864,2.17694,2.23995,2.18457,0.0002774,0.0002774,0.0002774
89,1169.83,1.65187,1.9332,1.79043,0.4656,0.36111,0.31281,0.10871,2.22142,2.25431,2.24393,0.0002576,0.0002576,0.0002576
90,1182.98,1.64616,1.88766,1.79621,0.43321,0.43056,0.32406,0.11565,2.26118,2.20049,2.24439,0.0002378,0.0002378,0.0002378
91,1196.45,1.67724,2.07265,1.80985,0.36242,0.36111,0.27501,0.09918,2.23389,2.42633,2.25142,0.000218,0.000218,0.000218
92,1209.53,1.72875,1.86854,1.85064,0.42674,0.40278,0.34172,0.11341,2.19135,2.32326,2.20177,0.0001982,0.0001982,0.0001982
93,1222.61,1.6522,1.81361,1.79581,0.44191,0.36111,0.33834,0.11904,2.2389,2.33674,2.22755,0.0001784,0.0001784,0.0001784
94,1235.64,1.64056,1.75187,1.75531,0.41126,0.375,0.31643,0.10947,2.27286,2.29332,2.26058,0.0001586,0.0001586,0.0001586
95,1248.71,1.6265,1.78854,1.76894,0.48522,0.38889,0.34257,0.10885,2.24283,2.31561,2.27192,0.0001388,0.0001388,0.0001388
96,1261.78,1.5862,1.83371,1.71474,0.42764,0.34722,0.326,0.10632,2.26002,2.37006,2.30343,0.000119,0.000119,0.000119
97,1274.85,1.62294,1.77914,1.77252,0.51381,0.33333,0.34169,0.11374,2.30493,2.28455,2.37158,9.92e-05,9.92e-05,9.92e-05
98,1287.92,1.6233,1.64476,1.77152,0.48684,0.34722,0.34144,0.11362,2.3083,2.26178,2.34421,7.94e-05,7.94e-05,7.94e-05
99,1300.99,1.59189,1.74825,1.75982,0.52004,0.34722,0.34731,0.11558,2.3339,2.26442,2.35428,5.96e-05,5.96e-05,5.96e-05
100,1314.1,1.61113,1.72146,1.77226,0.4321,0.42275,0.37894,0.11957,2.34195,2.24112,2.35372,3.98e-05,3.98e-05,3.98e-05
