epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,288.226,2.13114,2.90264,2.17894,0.10466,0.17686,0.07665,0.02541,1.89736,3.63919,1.96299,0.0015842,0.0015842,0.0015842
23,301.301,2.09503,2.9618,2.20086,0.03342,0.65385,0.0682,0.01739,1.93662,5.66387,2.00659,0.0015644,0.0015644,0.0015644
24,314.421,2.07185,2.91933,2.1264,0.1878,0.25641,0.11382,0.03048,1.89945,3.66221,1.961,0.0015446,0.0015446,0.0015446
25,327.507,2.07591,3.07783,2.14464,0.06401,0.44872,0.08995,0.02348,1.99262,3.62155,2.01566,0.0015248,0.0015248,0.0015248
26,340.627,2.11254,2.87884,2.21161,0.08406,0.39744,0.06839,0.01946,1.96927,3.54009,2.02949,0.001505,0.001505,0.001505
27,353.713,2.10878,2.88927,2.18921,0.12752,0.35897,0.0939,0.02473,1.9526,3.38302,1.99768,0.0014852,0.0014852,0.0014852
28,366.804,2.11637,2.84335,2.166,0.09035,0.30769,0.12434,0.03156,1.96901,3.95177,2.05479,0.0014654,0.0014654,0.0014654
29,379.886,2.12617,3.05717,2.15193,0.12621,0.32051,0.08792,0.02321,2.05783,3.05886,2.02998,0.0014456,0.0014456,0.0014456
30,393.039,2.05979,2.83437,2.16623,0.04581,0.61538,0.08479,0.02152,1.87858,14.7309,1.97356,0.0014258,0.0014258,0.0014258
31,406.144,2.04476,2.88172,2.11166,0.06608,0.5,0.09992,0.02688,1.92288,2.84684,2.01869,0.001406,0.001406,0.001406
32,419.266,2.02796,2.79472,2.10361,0.09548,0.5,0.11873,0.03125,1.94996,3.66812,2.0224,0.0013862,0.0013862,0.0013862
33,432.4,2.06183,2.76309,2.12741,0.16086,0.29487,0.12163,0.03678,1.93523,2.96226,1.96588,0.0013664,0.0013664,0.0013664
34,445.52,1.98866,2.91268,2.06487,0.13963,0.35897,0.13094,0.03426,1.81807,3.42191,1.91557,0.0013466,0.0013466,0.0013466
35,458.615,2.07947,2.8065,2.17486,0.15093,0.38462,0.14344,0.04372,1.92101,4.73342,2.0196,0.0013268,0.0013268,0.0013268
36,471.702,2.0046,2.7302,2.06587,0.20737,0.28205,0.14497,0.03462,1.9593,3.10449,1.96279,0.001307,0.001307,0.001307
37,484.804,2.08562,2.74233,2.13102,0.21766,0.32051,0.12573,0.03504,2.00673,2.82515,1.98322,0.0012872,0.0012872,0.0012872
38,497.92,2.0336,2.79472,2.0697,0.14578,0.23077,0.08699,0.02442,1.92746,2.91414,1.99425,0.0012674,0.0012674,0.0012674
39,511.03,2.01795,2.67419,2.06317,0.14053,0.33333,0.1208,0.03617,2.00115,4.60649,2.00777,0.0012476,0.0012476,0.0012476
40,524.169,2.06967,2.65696,2.08721,0.19745,0.37179,0.19516,0.05459,1.9987,3.03285,1.96676,0.0012278,0.0012278,0.0012278
41,537.3,1.97676,2.56074,2.00536,0.22559,0.35897,0.18764,0.05316,1.82937,2.98174,1.8653,0.001208,0.001208,0.001208
42,550.433,1.99974,2.54457,2.03685,0.23099,0.38462,0.17518,0.04548,1.85266,2.85157,1.87471,0.0011882,0.0011882,0.0011882
43,563.572,2.02006,2.60927,2.04721,0.20398,0.23077,0.1497,0.0412,1.94812,3.80905,2.01214,0.0011684,0.0011684,0.0011684
44,576.708,1.97986,2.54824,2.01103,0.21851,0.34414,0.16971,0.04587,1.93345,2.64422,1.97889,0.0011486,0.0011486,0.0011486
45,589.791,2.00262,2.84978,2.04071,0.26935,0.32051,0.18179,0.05158,1.97359,2.84951,2.03826,0.0011288,0.0011288,0.0011288
46,602.949,1.93536,2.60342,1.99935,0.12903,0.28205,0.13479,0.03778,1.93041,2.64324,1.98822,0.001109,0.001109,0.001109
47,616.05,2.02135,2.62586,2.06579,0.1454,0.44872,0.16849,0.0478,1.89714,3.65929,2.02799,0.0010892,0.0010892,0.0010892
48,629.181,1.92007,2.52406,2.02551,0.265,0.38462,0.20053,0.05875,1.88613,2.78634,2.04682,0.0010694,0.0010694,0.0010694
49,642.293,1.9814,2.57029,2.03652,0.25011,0.28652,0.16585,0.04579,1.98836,2.5326,2.0308,0.0010496,0.0010496,0.0010496
50,655.394,1.95882,2.4826,1.99953,0.26827,0.37179,0.18983,0.06193,1.85911,3.43565,1.92804,0.0010298,0.0010298,0.0010298
51,668.532,1.92978,2.50984,2.01793,0.24295,0.25641,0.17205,0.04722,1.88694,2.65447,1.96298,0.00101,0.00101,0.00101
52,681.619,1.88515,2.44493,1.99122,0.23916,0.34615,0.18945,0.05469,1.8872,3.49821,1.96479,0.0009902,0.0009902,0.0009902
53,694.687,1.9437,2.48211,2.02274,0.23175,0.25641,0.16764,0.05289,1.87653,2.57134,2.00314,0.0009704,0.0009704,0.0009704
54,707.797,1.92456,2.45687,2.01069,0.22433,0.38462,0.17692,0.05549,1.91064,3.19515,2.01292,0.0009506,0.0009506,0.0009506
55,720.899,1.91792,2.37485,2.00108,0.28318,0.31909,0.21481,0.06449,1.87223,2.7234,1.9941,0.0009308,0.0009308,0.0009308
56,734.002,1.8715,2.39796,1.9675,0.28369,0.33333,0.19458,0.05161,1.85164,2.61851,2.0142,0.000911,0.000911,0.000911
57,747.126,1.8473,2.34962,1.9359,0.24245,0.30769,0.20688,0.05377,1.91344,2.55756,2.00233,0.0008912,0.0008912,0.0008912
58,760.231,1.84918,2.39546,1.97782,0.29384,0.26923,0.25988,0.07714,1.96904,2.74979,2.0089,0.0008714,0.0008714,0.0008714
59,773.38,1.90832,2.37971,1.988,0.30229,0.32051,0.23715,0.0771,1.84422,2.43679,1.91174,0.0008516,0.0008516,0.0008516
60,786.5,1.85448,2.3172,1.91695,0.29491,0.34615,0.27342,0.0763,1.86717,2.95793,1.87034,0.0008318,0.0008318,0.0008318
61,799.58,1.83089,2.266,1.90795,0.34849,0.33333,0.21893,0.06749,1.88761,2.51738,1.97449,0.000812,0.000812,0.000812
62,812.709,1.85879,2.32097,1.92914,0.32468,0.25641,0.21921,0.05998,1.88542,2.70573,1.99463,0.0007922,0.0007922,0.0007922
63,825.82,1.82275,2.34582,1.9021,0.29812,0.33333,0.20803,0.06544,1.83199,2.78464,1.96671,0.0007724,0.0007724,0.0007724
64,838.958,1.84958,2.29557,1.94395,0.25049,0.30769,0.17354,0.0535,1.86375,2.48193,2.006,0.0007526,0.0007526,0.0007526
65,852.116,1.80423,2.25778,1.90929,0.29545,0.38462,0.25451,0.07449,1.94454,2.77931,2.01516,0.0007328,0.0007328,0.0007328
66,865.232,1.82537,2.21519,1.88449,0.3798,0.28205,0.2501,0.07654,1.86774,2.61398,2.00301,0.000713,0.000713,0.000713
67,878.336,1.85621,2.21744,1.91747,0.26879,0.29487,0.20783,0.07258,1.93176,2.47638,1.99048,0.0006932,0.0006932,0.0006932
68,891.454,1.81131,2.23823,1.86582,0.26431,0.32051,0.23291,0.07237,1.90882,2.38874,1.96528,0.0006734,0.0006734,0.0006734
69,904.626,1.84919,2.19758,1.91218,0.35799,0.25641,0.22715,0.06202,1.83023,3.43608,1.95986,0.0006536,0.0006536,0.0006536
70,917.807,1.82745,2.2119,1.90407,0.33818,0.29487,0.1948,0.06399,1.9103,2.48085,2.00234,0.0006338,0.0006338,0.0006338
71,930.943,1.80096,2.23356,1.89486,0.32578,0.34615,0.27173,0.08642,1.86905,2.47442,1.92272,0.000614,0.000614,0.000614
72,944.029,1.78474,2.2901,1.8747,0.36117,0.30769,0.25884,0.08189,1.79365,2.46953,1.9116,0.0005942,0.0005942,0.0005942
73,957.158,1.78426,2.17171,1.86399,0.35639,0.30769,0.21455,0.07021,1.8411,2.40053,1.87699,0.0005744,0.0005744,0.0005744
74,970.296,1.77193,2.12425,1.86873,0.28824,0.39744,0.2562,0.07423,1.80687,2.32231,1.89313,0.0005546,0.0005546,0.0005546
75,983.418,1.7864,2.05155,1.85678,0.36589,0.38462,0.24103,0.07016,1.83163,2.54367,1.87883,0.0005348,0.0005348,0.0005348
76,996.552,1.75816,2.05965,1.85788,0.32527,0.39556,0.26035,0.07579,1.80614,2.94364,1.90542,0.000515,0.000515,0.000515
77,1009.66,1.73654,2.06191,1.84941,0.36669,0.38462,0.28525,0.07802,1.8685,2.45022,1.92879,0.0004952,0.0004952,0.0004952
78,1022.81,1.74564,2.07096,1.85005,0.41708,0.35897,0.31167,0.09207,1.84538,2.37483,1.92595,0.0004754,0.0004754,0.0004754
79,1035.95,1.73555,2.0355,1.82616,0.3191,0.39744,0.2875,0.08253,1.84012,2.28751,1.85037,0.0004556,0.0004556,0.0004556
80,1049.1,1.79099,2.06617,1.87267,0.3384,0.37179,0.26195,0.08235,1.83374,2.47664,1.87217,0.0004358,0.0004358,0.0004358
81,1062.21,1.72227,2.05371,1.79205,0.33898,0.33333,0.25237,0.07402,1.83326,2.59827,1.87409,0.000416,0.000416,0.000416
82,1075.29,1.70952,2.03292,1.81756,0.43357,0.38462,0.29723,0.0912,1.76139,2.5817,1.84369,0.0003962,0.0003962,0.0003962
83,1088.44,1.65147,1.9383,1.7669,0.31808,0.41026,0.26173,0.07598,1.83428,2.43089,1.92869,0.0003764,0.0003764,0.0003764
84,1101.54,1.64062,1.8768,1.74779,0.40747,0.39744,0.28845,0.08458,1.77072,2.54445,1.89359,0.0003566,0.0003566,0.0003566
85,1114.7,1.68942,1.86762,1.7918,0.55314,0.29487,0.32117,0.09631,1.82416,2.45295,1.93353,0.0003368,0.0003368,0.0003368
86,1127.84,1.74163,1.88318,1.80508,0.36614,0.44872,0.30987,0.09002,1.84343,2.42835,1.94943,0.000317,0.000317,0.000317
87,1140.99,1.7122,1.87687,1.81503,0.44411,0.29707,0.31343,0.08795,1.74335,2.31822,1.81703,0.0002972,0.0002972,0.0002972
88,1154.11,1.64177,1.83724,1.74503,0.35982,0.39744,0.29902,0.09477,1.80077,2.1266,1.82505,0.0002774,0.0002774,0.0002774
89,1167.22,1.71681,1.84377,1.80355,0.51241,0.39077,0.3426,0.09766,1.72652,2.38025,1.78246,0.0002576,0.0002576,0.0002576
90,1180.36,1.625,2.02096,1.75903,0.27123,0.38462,0.265,0.09086,1.78188,2.37354,1.86281,0.0002378,0.0002378,0.0002378
91,1193.81,1.69146,1.91346,1.78961,0.29183,0.35897,0.25498,0.08612,1.7933,2.43397,1.84413,0.000218,0.000218,0.000218
92,1206.95,1.75441,1.87277,1.88914,0.46489,0.32051,0.28484,0.09418,1.80052,2.60114,1.84861,0.0001982,0.0001982,0.0001982
93,1220.04,1.68731,1.74567,1.79861,0.4076,0.37051,0.29809,0.09121,1.75834,2.35077,1.8264,0.0001784,0.0001784,0.0001784
94,1233.1,1.65439,1.70526,1.7372,0.40781,0.37179,0.30031,0.08743,1.82129,2.40684,1.86529,0.0001586,0.0001586,0.0001586
95,1246.18,1.58918,1.60615,1.68825,0.42355,0.38462,0.32264,0.08844,1.80047,2.382,1.86046,0.0001388,0.0001388,0.0001388
96,1259.24,1.59323,1.74282,1.71969,0.36765,0.42308,0.28886,0.09235,1.81901,2.36793,1.86817,0.000119,0.000119,0.000119
97,1272.32,1.61914,1.69629,1.76022,0.48179,0.41026,0.33736,0.10028,1.76847,2.31936,1.8144,9.92e-05,9.92e-05,9.92e-05
98,1285.4,1.60519,1.6319,1.72755,0.4307,0.41026,0.34227,0.10278,1.78862,2.36444,1.82801,7.94e-05,7.94e-05,7.94e-05
99,1298.47,1.62472,1.61963,1.76542,0.42537,0.4359,0.34492,0.10282,1.80316,2.31453,1.82412,5.96e-05,5.96e-05,5.96e-05
100,1311.53,1.61441,1.67785,1.75264,0.41439,0.44872,0.34401,0.10157,1.77262,2.33575,1.81993,3.98e-05,3.98e-05,3.98e-05
