epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,501.757,1.98221,2.66253,2.15306,0.16216,0.29762,0.15696,0.05292,1.94337,2.7229,2.09657,0.0012674,0.0012674,0.0012674
39,514.95,2.00975,2.69251,2.13573,0.11648,0.45238,0.11945,0.04987,1.9584,2.8291,2.07144,0.0012476,0.0012476,0.0012476
40,528.153,1.95959,2.61074,2.14211,0.14454,0.40476,0.15208,0.05586,2.02423,2.56389,2.10406,0.0012278,0.0012278,0.0012278
41,541.311,2.03062,2.66749,2.18471,0.17867,0.40476,0.15656,0.05405,1.95025,2.64696,2.05461,0.001208,0.001208,0.001208
42,554.497,1.97155,2.61915,2.14995,0.1737,0.28571,0.14651,0.04974,1.92624,2.58487,2.01314,0.0011882,0.0011882,0.0011882
43,567.677,1.94695,2.56301,2.08735,0.08683,0.4881,0.14717,0.05046,1.9567,2.81111,2.0792,0.0011684,0.0011684,0.0011684
44,580.885,1.99346,2.66985,2.12741,0.10801,0.30952,0.13234,0.0535,1.91418,2.8243,2.0563,0.0011486,0.0011486,0.0011486
45,594.069,1.96297,2.63355,2.11497,0.14443,0.40476,0.19385,0.06229,1.94489,2.74498,2.01499,0.0011288,0.0011288,0.0011288
46,607.249,1.96347,2.4954,2.15521,0.1211,0.41667,0.17079,0.06049,2.00775,2.68548,2.11249,0.001109,0.001109,0.001109
47,620.464,1.96425,2.48496,2.1138,0.18019,0.3428,0.19856,0.08162,1.90592,2.5027,1.9684,0.0010892,0.0010892,0.0010892
48,633.65,1.95759,2.54051,2.14347,0.25275,0.30952,0.19501,0.06953,1.92995,2.64545,2.02979,0.0010694,0.0010694,0.0010694
49,646.861,2.0024,2.46139,2.11141,0.22365,0.30952,0.18445,0.06731,1.8942,2.62179,1.97753,0.0010496,0.0010496,0.0010496
50,660.048,1.94562,2.63551,2.1117,0.24048,0.35714,0.19329,0.06491,1.91292,2.53473,2.02066,0.0010298,0.0010298,0.0010298
51,673.223,1.88638,2.47039,2.06915,0.1704,0.29762,0.1231,0.04376,1.92429,2.73318,2.00514,0.00101,0.00101,0.00101
52,686.387,1.86475,2.39707,2.05506,0.2333,0.38095,0.19194,0.07037,1.8941,2.66426,1.97369,0.0009902,0.0009902,0.0009902
53,699.614,1.90842,2.39887,2.04191,0.12853,0.29762,0.17078,0.06253,1.92158,2.72826,1.95594,0.0009704,0.0009704,0.0009704
54,712.777,1.9282,2.43456,2.08135,0.27017,0.36905,0.25578,0.07984,1.93416,2.67428,2.04377,0.0009506,0.0009506,0.0009506
55,725.98,1.89923,2.37176,2.06505,0.24944,0.34524,0.21862,0.07603,1.88624,2.48638,1.96704,0.0009308,0.0009308,0.0009308
56,739.179,1.88383,2.31858,2.03858,0.26234,0.36905,0.22278,0.08481,1.91277,2.53909,1.97034,0.000911,0.000911,0.000911
57,752.393,1.88558,2.37471,2.05249,0.30665,0.2381,0.22415,0.07744,1.93089,2.54678,2.02649,0.0008912,0.0008912,0.0008912
58,765.595,1.87188,2.30379,2.00039,0.37818,0.29762,0.29956,0.11202,1.92517,2.5262,2.01367,0.0008714,0.0008714,0.0008714
59,778.808,1.88004,2.26564,1.99587,0.33283,0.36905,0.23854,0.08577,1.97133,2.79028,2.04869,0.0008516,0.0008516,0.0008516
60,792.027,1.87701,2.34454,2.01253,0.29258,0.30952,0.24465,0.08408,2.01577,2.44673,2.04086,0.0008318,0.0008318,0.0008318
61,805.213,1.85386,2.30384,1.99382,0.37013,0.32143,0.29531,0.09416,1.94668,2.72063,2.01196,0.000812,0.000812,0.000812
62,818.377,1.86423,2.31181,2.01145,0.27259,0.34524,0.24439,0.08758,1.84626,2.56462,1.91696,0.0007922,0.0007922,0.0007922
63,831.582,1.83518,2.2485,2.00801,0.44178,0.35714,0.32888,0.11326,1.81437,2.56174,1.90481,0.0007724,0.0007724,0.0007724
64,844.761,1.82296,2.41544,1.99599,0.30834,0.29762,0.28053,0.08884,1.93165,2.60528,1.98951,0.0007526,0.0007526,0.0007526
65,857.938,1.83371,2.22552,1.97829,0.3364,0.32143,0.25143,0.08336,1.91415,2.44992,1.95417,0.0007328,0.0007328,0.0007328
66,871.11,1.83628,2.25323,1.99245,0.37332,0.29762,0.2835,0.10203,1.91603,2.41432,1.95464,0.000713,0.000713,0.000713
67,884.316,1.81847,2.20226,1.96679,0.41736,0.2381,0.27012,0.09441,1.90279,2.73012,1.97309,0.0006932,0.0006932,0.0006932
68,897.469,1.81124,2.14226,1.95732,0.3544,0.30952,0.23771,0.08271,1.86955,2.71527,1.93647,0.0006734,0.0006734,0.0006734
69,910.636,1.80671,2.19262,1.97654,0.38352,0.36905,0.31346,0.09808,1.94104,2.77955,2.00904,0.0006536,0.0006536,0.0006536
70,923.805,1.80226,2.21731,1.98895,0.2956,0.40476,0.27135,0.095,1.85789,2.46308,1.90295,0.0006338,0.0006338,0.0006338
71,937.03,1.77507,2.10846,1.92041,0.38542,0.36905,0.37015,0.1169,1.86711,2.42567,1.89287,0.000614,0.000614,0.000614
72,950.21,1.77995,2.07453,1.92227,0.31963,0.33333,0.29486,0.09893,1.95936,2.39834,1.99507,0.0005942,0.0005942,0.0005942
73,963.419,1.75723,2.06868,1.92328,0.34611,0.29762,0.26757,0.10492,1.92336,2.71585,1.94843,0.0005744,0.0005744,0.0005744
74,976.613,1.76891,2.15319,1.93766,0.32217,0.34524,0.2898,0.10445,1.98325,2.46881,1.99996,0.0005546,0.0005546,0.0005546
75,989.784,1.74246,2.08308,1.88654,0.39892,0.36905,0.31166,0.10696,1.96979,2.48628,1.98471,0.0005348,0.0005348,0.0005348
76,1003,1.76031,1.99202,1.89996,0.45511,0.34804,0.31381,0.10822,2.00735,2.48523,2.00751,0.000515,0.000515,0.000515
77,1016.18,1.69919,1.98377,1.84297,0.41779,0.32143,0.31519,0.10352,1.92823,2.55492,1.97754,0.0004952,0.0004952,0.0004952
78,1029.38,1.70469,2.00048,1.85629,0.57114,0.34524,0.37975,0.11878,2.0636,2.51402,2.06682,0.0004754,0.0004754,0.0004754
79,1042.63,1.7539,1.95434,1.8885,0.50034,0.40476,0.35294,0.12079,2.0306,2.56109,2.06759,0.0004556,0.0004556,0.0004556
80,1055.82,1.71124,1.95879,1.86526,0.37166,0.40476,0.30763,0.11459,2.04334,2.48075,2.07129,0.0004358,0.0004358,0.0004358
81,1069.01,1.72922,1.92243,1.89508,0.43748,0.42591,0.32971,0.11363,2.0681,2.56686,2.05137,0.000416,0.000416,0.000416
82,1082.22,1.64801,1.92318,1.8301,0.39814,0.38095,0.32091,0.1231,2.05287,2.44904,2.07872,0.0003962,0.0003962,0.0003962
83,1095.46,1.71015,1.91446,1.85345,0.41421,0.38095,0.32607,0.11661,2.04706,2.37816,2.09685,0.0003764,0.0003764,0.0003764
84,1108.68,1.65939,1.91487,1.81951,0.46721,0.40476,0.34791,0.13728,2.02441,2.33184,2.13022,0.0003566,0.0003566,0.0003566
85,1121.91,1.63206,1.8693,1.79525,0.38416,0.37876,0.36367,0.1424,2.0777,2.35242,2.16984,0.0003368,0.0003368,0.0003368
86,1135.1,1.62589,1.83228,1.80239,0.41861,0.35714,0.33387,0.12632,2.0373,2.31863,2.06873,0.000317,0.000317,0.000317
87,1148.31,1.65278,1.83161,1.78925,0.49208,0.40368,0.34414,0.13482,2.10239,2.32818,2.19202,0.0002972,0.0002972,0.0002972
88,1161.48,1.67483,1.87076,1.82473,0.42445,0.39286,0.34918,0.13817,2.07915,2.28856,2.16303,0.0002774,0.0002774,0.0002774
89,1174.68,1.66064,1.95392,1.80354,0.33787,0.33333,0.31983,0.12079,2.07506,2.27824,2.12401,0.0002576,0.0002576,0.0002576
90,1187.87,1.65898,1.82695,1.8074,0.46092,0.36905,0.34904,0.14176,2.04617,2.28165,2.09936,0.0002378,0.0002378,0.0002378
91,1201.5,1.64723,1.89151,1.78948,0.40018,0.39286,0.32509,0.10935,2.00891,2.36927,2.08781,0.000218,0.000218,0.000218
92,1214.71,1.64947,1.66534,1.83025,0.49186,0.38095,0.34737,0.12724,2.02183,2.36544,2.1048,0.0001982,0.0001982,0.0001982
93,1227.88,1.62404,1.75238,1.81105,0.45498,0.39286,0.33275,0.13926,2.05925,2.32704,2.14556,0.0001784,0.0001784,0.0001784
94,1241.04,1.58895,1.67532,1.777,0.39049,0.41667,0.34091,0.1376,2.07564,2.28646,2.15286,0.0001586,0.0001586,0.0001586
95,1254.18,1.62154,1.59029,1.81287,0.4308,0.41667,0.33711,0.12334,2.07382,2.28436,2.14578,0.0001388,0.0001388,0.0001388
96,1267.32,1.57465,1.56603,1.76926,0.43238,0.40476,0.34357,0.14027,2.09456,2.23815,2.14048,0.000119,0.000119,0.000119
97,1280.51,1.53696,1.49509,1.74177,0.4558,0.4188,0.35023,0.13576,2.0956,2.28812,2.12984,9.92e-05,9.92e-05,9.92e-05
98,1293.69,1.58706,1.5327,1.77898,0.44747,0.38095,0.37265,0.15286,2.09169,2.275,2.1248,7.94e-05,7.94e-05,7.94e-05
99,1306.87,1.53431,1.48014,1.73107,0.56603,0.37271,0.38508,0.14954,2.07834,2.24527,2.1199,5.96e-05,5.96e-05,5.96e-05
100,1319.99,1.49454,1.47447,1.68966,0.58981,0.35714,0.40363,0.15181,2.08186,2.22148,2.14297,3.98e-05,3.98e-05,3.98e-05
